marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789698382.546223,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,0,0,0,ninguno,0,,0.000000,10.400400,0,0.993317,benigno,0,0,0,0
1789698382.551812,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,1,14654,0,ninguno,0,,0.000000,5.352300,0,0.999851,benigno,0,0,0,0
1789698382.554420,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,2,29308,0,ninguno,0,,0.000000,2.477700,0,0.999780,benigno,0,0,0,0
1789698382.557450,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,120,2,29308,0,ninguno,0,,0.000000,2.918300,0,0.999104,benigno,0,0,0,0
1789698382.559653,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,120,3,43962,0,ninguno,0,,0.000000,2.118300,0,0.998514,benigno,0,0,0,0
1789698382.564456,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,180,3,43962,0,ninguno,0,,0.000000,4.719600,0,0.999212,benigno,0,0,0,0
1789698382.566626,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,180,4,58616,0,ninguno,0,,0.000000,2.073400,0,0.999062,benigno,0,0,0,0
1789698382.568780,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,4,240,4,58616,0,ninguno,0,,0.000000,2.077400,0,0.999624,benigno,0,0,0,0
1789698382.575006,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,5,300,4,58616,0,ninguno,0,,0.000000,6.145600,0,0.999590,benigno,0,0,0,0
1789698382.577468,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,5,300,5,73270,0,ninguno,0,,0.000000,2.349200,0,0.999264,benigno,0,0,0,0
1789698382.579879,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,360,5,73270,0,ninguno,0,,0.000000,2.283900,0,0.999009,benigno,0,0,0,0
1789698382.582014,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,360,6,87924,0,ninguno,0,,0.000000,2.049300,0,0.998938,benigno,0,0,0,0
1789698382.584260,192.168.18.22,192.168.18.8,5900,34005,6,0.001000,1,0,13045,0,1000.000000,64,0,13045000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,360,7,100969,0,ninguno,0,,0.000000,2.156700,0,0.999381,benigno,0,0,0,0
1789698382.586696,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,7,420,7,100969,0,ninguno,0,,0.000000,2.357800,0,0.999334,benigno,0,0,0,0
1789698382.588875,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,8,480,7,100969,0,ninguno,0,,0.000000,2.095500,0,0.999382,benigno,0,0,0,0
1789698382.591372,192.168.18.8,192.168.18.22,34005,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,9,540,7,100969,0,ninguno,0,,0.000000,2.355900,0,0.999184,benigno,0,0,0,0
