marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789522193.937678,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,54,0,1000.000000,64,0,54000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,54,0,0,0,ninguno,0,,0.000000,34.027900,0,0.959653,benigno,0,0,0,0
1789522193.956046,192.168.18.22,192.168.18.6,5900,32103,6,0.012228,1,0,80,0,81.779442,64,0,6542.355327,0.000000,0.012228,0.012228,0.000000,0.000000,1,1,2,134,0,0,0,ninguno,0,,0.000000,15.848200,0,0.973889,benigno,0,0,0,0
1789522193.969986,192.168.18.22,192.168.18.6,5900,32103,6,0.012305,1,0,14654,0,81.267637,64,0,1190895.948848,0.000000,0.012305,0.012305,0.000000,0.000000,1,1,3,14788,0,0,0,ninguno,0,,0.000000,13.461400,0,0.998086,benigno,0,0,0,0
1789522193.982594,192.168.18.22,192.168.18.6,5900,32103,6,0.012323,1,0,1860,0,81.148142,64,0,150935.543560,0.000000,0.012323,0.012323,0.000000,0.000000,1,1,4,16648,0,0,0,ninguno,0,,0.000000,12.165400,0,0.997568,benigno,0,0,0,0
1789522193.996712,192.168.18.22,192.168.18.6,5900,32103,6,0.012384,1,0,10274,0,80.746650,64,0,829591.084553,0.000000,0.012384,0.012384,0.000000,0.000000,1,1,5,26922,0,0,0,ninguno,0,,0.000000,13.682600,0,0.996796,benigno,0,0,0,0
1789522194.012179,192.168.18.6,192.168.18.22,32103,5900,6,0.013065,1,0,60,0,76.542584,128,0,4592.555067,0.000000,0.013065,0.013065,0.000000,0.000000,1,1,5,26922,1,60,0,ninguno,0,,0.000000,15.016900,0,0.999674,benigno,0,0,0,0
1789522194.027837,192.168.18.22,192.168.18.6,5900,32103,6,0.013097,1,0,8814,0,76.354475,64,0,672988.339329,0.000000,0.013097,0.013097,0.000000,0.000000,1,1,6,35736,1,60,0,ninguno,0,,0.000000,14.981300,0,0.996680,benigno,0,0,0,0
1789522194.040286,192.168.18.6,192.168.18.22,32103,5900,6,0.013105,1,0,60,0,76.308633,128,0,4578.517966,0.000000,0.013105,0.013105,0.000000,0.000000,1,1,6,35736,2,120,0,ninguno,0,,0.000000,11.961200,0,0.988249,benigno,0,0,0,0
1789522194.052515,192.168.18.22,192.168.18.6,5900,32103,6,0.013108,1,0,5360,0,76.290589,64,0,408917.556841,0.000000,0.013108,0.013108,0.000000,0.000000,1,1,7,41096,2,120,0,ninguno,0,,0.000000,11.764900,0,0.936396,benigno,0,0,0,0
1789522194.064174,192.168.18.6,192.168.18.22,32103,5900,6,0.013110,1,0,60,0,76.275328,128,0,4576.519668,0.000000,0.013110,0.013110,0.000000,0.000000,1,1,7,41096,3,180,0,ninguno,0,,0.000000,11.188400,0,0.998408,benigno,0,0,0,0
