marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789528497.980273,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,88,0,1000.000000,128,0,88000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,88,0,0,0,ninguno,0,,0.000000,7.143100,0,0.996944,benigno,0,0,0,0
1789528497.983468,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,54,0,1000.000000,64,0,54000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,88,1,54,0,ninguno,0,,0.000000,3.000900,0,0.992949,benigno,0,0,0,0
1789528497.986372,192.168.18.22,192.168.18.6,5900,32103,6,0.047734,1,0,80,0,20.949523,64,0,1675.961840,0.000000,0.047734,0.047734,0.000000,0.000000,1,1,1,88,2,134,0,ninguno,0,,0.000000,2.803500,0,0.952714,benigno,0,0,0,0
1789528497.988770,192.168.18.22,192.168.18.6,5900,32103,6,0.047809,1,0,7354,0,20.916510,64,0,153820.011450,0.000000,0.047809,0.047809,0.000000,0.000000,1,1,1,88,3,7488,0,ninguno,0,,0.000000,2.301700,0,0.976867,benigno,0,0,0,0
1789528497.990847,192.168.18.22,192.168.18.6,5900,32103,6,0.047825,1,0,5894,0,20.909419,64,0,123240.115736,0.000000,0.047825,0.047825,0.000000,0.000000,1,1,1,88,4,13382,0,ninguno,0,,0.000000,1.996300,0,0.983673,benigno,0,0,0,0
1789528497.993316,192.168.18.6,192.168.18.22,32103,5900,6,0.049029,1,0,60,0,20.396244,128,0,1223.774636,0.000000,0.049029,0.049029,0.000000,0.000000,1,1,2,148,4,13382,0,ninguno,0,,0.000000,2.395000,0,0.998851,benigno,0,0,0,0
1789528497.995779,192.168.18.22,192.168.18.6,5900,32103,6,0.049053,1,0,14654,0,20.385934,64,0,298735.477489,0.000000,0.049053,0.049053,0.000000,0.000000,1,1,2,148,5,28036,0,ninguno,0,,0.000000,2.395700,0,0.976724,benigno,0,0,0,0
1789528497.998081,192.168.18.22,192.168.18.6,5900,32103,6,0.049064,1,0,14654,0,20.381476,64,0,298670.153146,0.000000,0.049064,0.049064,0.000000,0.000000,1,1,2,148,6,42690,0,ninguno,0,,0.000000,2.233900,0,0.976513,benigno,0,0,0,0
1789528498.000745,192.168.18.6,192.168.18.22,32103,5900,6,0.049898,1,0,60,0,20.040824,128,0,1202.449448,0.000000,0.049898,0.049898,0.000000,0.000000,1,1,3,208,6,42690,0,ninguno,0,,0.000000,2.591600,0,0.998453,benigno,0,0,0,0
1789528498.002873,192.168.18.22,192.168.18.6,5900,32103,6,0.049906,1,0,14654,0,20.037665,64,0,293631.937627,0.000000,0.049906,0.049906,0.000000,0.000000,1,1,3,208,7,57344,0,ninguno,0,,0.000000,2.051500,0,0.973953,benigno,0,0,0,0
1789528498.005392,192.168.18.6,192.168.18.22,32103,5900,6,0.049909,1,0,60,0,20.036612,128,0,1202.196702,0.000000,0.049909,0.049909,0.000000,0.000000,1,1,4,268,7,57344,0,ninguno,0,,0.000000,2.445600,0,0.999008,benigno,0,0,0,0
1789528498.007828,192.168.18.22,192.168.18.6,5900,32103,6,0.049919,1,0,14654,0,20.032592,64,0,293557.608949,0.000000,0.049919,0.049919,0.000000,0.000000,1,1,4,268,8,71998,0,ninguno,0,,0.000000,2.363200,0,0.983798,benigno,0,0,0,0
1789528498.010207,192.168.18.6,192.168.18.22,32103,5900,6,0.049920,1,0,60,0,20.031923,128,0,1201.915360,0.000000,0.049920,0.049920,0.000000,0.000000,1,1,5,328,8,71998,0,ninguno,0,,0.000000,2.305800,0,0.998729,benigno,0,0,0,0
1789528498.012448,192.168.18.22,192.168.18.6,5900,32103,6,0.049956,1,0,14654,0,20.017487,64,0,293336.248478,0.000000,0.049956,0.049956,0.000000,0.000000,1,1,5,328,9,86652,0,ninguno,0,,0.000000,2.157600,0,0.984652,benigno,0,0,0,0
1789528498.014505,192.168.18.22,192.168.18.6,5900,32103,6,0.049958,1,0,2974,0,20.016913,64,0,59530.300451,0.000000,0.049958,0.049958,0.000000,0.000000,1,1,5,328,10,89626,0,ninguno,0,,0.000000,1.987700,0,0.984652,benigno,0,0,0,0
1789528498.017212,192.168.18.6,192.168.18.22,32103,5900,6,0.050419,1,0,60,0,19.833663,128,0,1190.019766,0.000000,0.050419,0.050419,0.000000,0.000000,1,1,6,388,10,89626,0,ninguno,0,,0.000000,2.630800,0,0.998283,benigno,0,0,0,0
1789528498.019364,192.168.18.22,192.168.18.6,5900,32103,6,0.050427,1,0,11734,0,19.830568,64,0,232691.887909,0.000000,0.050427,0.050427,0.000000,0.000000,1,1,6,388,11,101360,0,ninguno,0,,0.000000,2.032100,0,0.988683,benigno,0,0,0,0
1789528498.021788,192.168.18.6,192.168.18.22,32103,5900,6,0.050429,1,0,60,0,19.829912,128,0,1189.794718,0.000000,0.050429,0.050429,0.000000,0.000000,1,1,7,448,11,101360,0,ninguno,0,,0.000000,2.347800,0,0.997996,benigno,0,0,0,0
1789528498.024338,192.168.18.22,192.168.18.6,5900,32103,6,0.050437,1,0,8814,0,19.826819,64,0,174753.579375,0.000000,0.050437,0.050437,0.000000,0.000000,1,1,7,448,12,110174,0,ninguno,0,,0.000000,2.474300,0,0.984345,benigno,0,0,0,0
1789528498.026400,192.168.18.6,192.168.18.22,32103,5900,6,0.050438,1,0,60,0,19.826163,128,0,1189.569755,0.000000,0.050438,0.050438,0.000000,0.000000,1,1,8,508,12,110174,0,ninguno,0,,0.000000,1.992100,0,0.998437,benigno,0,0,0,0
1789528498.028800,192.168.18.22,192.168.18.6,5900,32103,6,0.050453,1,0,8814,0,19.820260,64,0,174695.773289,0.000000,0.050453,0.050453,0.000000,0.000000,1,1,8,508,13,118988,0,ninguno,0,,0.000000,2.327200,0,0.993003,benigno,0,0,0,0
1789528498.031598,192.168.18.6,192.168.18.22,32103,5900,6,0.050885,1,0,60,0,19.651987,128,0,1179.119239,0.000000,0.050885,0.050885,0.000000,0.000000,1,1,9,568,13,118988,0,ninguno,0,,0.000000,2.730900,0,0.998051,benigno,0,0,0,0
1789528498.033958,192.168.18.22,192.168.18.6,5900,32103,6,0.050892,1,0,11734,0,19.649317,64,0,230565.090725,0.000000,0.050892,0.050892,0.000000,0.000000,1,1,9,568,14,130722,0,ninguno,0,,0.000000,2.246400,0,0.992849,benigno,0,0,0,0
1789528498.036349,192.168.18.6,192.168.18.22,32103,5900,6,0.050894,1,0,60,0,19.648673,128,0,1178.920385,0.000000,0.050894,0.050894,0.000000,0.000000,1,1,10,628,14,130722,0,ninguno,0,,0.000000,2.318800,0,0.998176,benigno,0,0,0,0
1789528498.038693,192.168.18.22,192.168.18.6,5900,32103,6,0.050902,1,0,5894,0,19.645728,64,0,115791.921086,0.000000,0.050902,0.050902,0.000000,0.000000,1,1,10,628,15,136616,0,ninguno,0,,0.000000,2.261000,0,0.993640,benigno,0,0,0,0
1789528498.044461,192.168.18.6,192.168.18.22,32103,5900,6,0.054985,1,0,60,0,18.186763,128,0,1091.205772,0.000000,0.054985,0.054985,0.000000,0.000000,1,1,11,688,15,136616,0,ninguno,0,,0.000000,2.184700,0,0.998176,benigno,0,0,0,0
1789528498.046703,192.168.18.22,192.168.18.6,5900,32103,6,0.054988,1,0,8814,0,18.185738,64,0,160289.092626,0.000000,0.054988,0.054988,0.000000,0.000000,1,1,11,688,16,145430,0,ninguno,0,,0.000000,2.146500,0,0.993640,benigno,0,0,0,0
1789528498.049181,192.168.18.6,192.168.18.22,32103,5900,6,0.054990,1,0,60,0,18.185107,128,0,1091.106419,0.000000,0.054990,0.054990,0.000000,0.000000,1,1,12,748,16,145430,0,ninguno,0,,0.000000,2.384400,0,0.998921,benigno,0,0,0,0
1789528498.051614,192.168.18.22,192.168.18.6,5900,32103,6,0.054991,1,0,11734,0,18.184634,64,0,213378.494505,0.000000,0.054991,0.054991,0.000000,0.000000,1,1,12,748,17,157164,0,ninguno,0,,0.000000,2.316300,0,0.993880,benigno,0,0,0,0
1789528498.054015,192.168.18.6,192.168.18.22,32103,5900,6,0.054993,1,0,60,0,18.184082,128,0,1091.044924,0.000000,0.054993,0.054993,0.000000,0.000000,1,1,13,808,17,157164,0,ninguno,0,,0.000000,2.326000,0,0.999006,benigno,0,0,0,0
1789528498.056259,192.168.18.22,192.168.18.6,5900,32103,6,0.054995,1,0,8814,0,18.183530,64,0,160269.635428,0.000000,0.054995,0.054995,0.000000,0.000000,1,1,13,808,18,165978,0,ninguno,0,,0.000000,2.162600,0,0.993880,benigno,0,0,0,0
1789528498.058389,192.168.18.6,192.168.18.22,32103,5900,6,0.054996,1,0,60,0,18.182978,128,0,1090.978706,0.000000,0.054996,0.054996,0.000000,0.000000,1,1,14,868,18,165978,0,ninguno,0,,0.000000,2.053200,0,0.999006,benigno,0,0,0,0
1789528498.060623,192.168.18.22,192.168.18.6,5900,32103,6,0.054998,1,0,11734,0,18.182584,64,0,213354.444249,0.000000,0.054998,0.054998,0.000000,0.000000,1,1,14,868,19,177712,0,ninguno,0,,0.000000,2.157000,0,0.993880,benigno,0,0,0,0
1789528498.062926,192.168.18.6,192.168.18.22,32103,5900,6,0.054999,1,0,60,0,18.182033,128,0,1090.921954,0.000000,0.054999,0.054999,0.000000,0.000000,1,1,15,928,19,177712,0,ninguno,0,,0.000000,2.228600,0,0.998979,benigno,0,0,0,0
1789528498.065086,192.168.18.22,192.168.18.6,5900,32103,6,0.055001,1,0,11734,0,18.181638,64,0,213343.345959,0.000000,0.055001,0.055001,0.000000,0.000000,1,1,15,928,20,189446,0,ninguno,0,,0.000000,2.077700,0,0.993825,benigno,0,0,0,0
1789528498.067993,192.168.18.6,192.168.18.22,32103,5900,6,0.055002,1,0,60,0,18.181244,128,0,1090.874665,0.000000,0.055002,0.055002,0.000000,0.000000,1,1,16,988,20,189446,0,ninguno,0,,0.000000,2.819400,0,0.998979,benigno,0,0,0,0
1789528498.070184,192.168.18.6,192.168.18.22,32103,5900,6,0.055003,1,0,60,0,18.180693,128,0,1090.841565,0.000000,0.055003,0.055003,0.000000,0.000000,1,1,17,1048,20,189446,0,ninguno,0,,0.000000,2.102800,0,0.998979,benigno,0,0,0,0
1789528498.072384,192.168.18.22,192.168.18.6,5900,32103,6,0.055005,1,0,14654,0,18.180220,64,0,266412.942893,0.000000,0.055005,0.055005,0.000000,0.000000,1,1,17,1048,21,204100,0,ninguno,0,,0.000000,2.122000,0,0.995062,benigno,0,0,0,0
1789528498.074592,192.168.18.6,192.168.18.22,32103,5900,6,0.055007,1,0,60,0,18.179668,128,0,1090.780100,0.000000,0.055007,0.055007,0.000000,0.000000,1,1,18,1108,21,204100,0,ninguno,0,,0.000000,2.139400,0,0.999296,benigno,0,0,0,0
1789528498.076771,192.168.18.6,192.168.18.22,32103,5900,6,0.055008,1,0,60,0,18.179274,128,0,1090.756461,0.000000,0.055008,0.055008,0.000000,0.000000,1,1,19,1168,21,204100,0,ninguno,0,,0.000000,2.108300,0,0.999171,benigno,0,0,0,0
1789528498.079040,192.168.18.22,192.168.18.6,5900,32103,6,0.055009,1,0,2271,0,18.178880,64,0,41284.237375,0.000000,0.055009,0.055009,0.000000,0.000000,1,1,19,1168,22,206371,0,ninguno,0,,0.000000,2.194900,0,0.994034,benigno,0,0,0,0
1789528498.081238,192.168.18.6,192.168.18.22,32103,5900,6,0.055011,1,0,60,0,18.178329,128,0,1090.699733,0.000000,0.055011,0.055011,0.000000,0.000000,1,1,20,1228,22,206371,0,ninguno,0,,0.000000,2.119200,0,0.999171,benigno,0,0,0,0
1789528498.083427,192.168.18.6,192.168.18.22,32103,5900,6,0.055012,1,0,60,0,18.177935,128,0,1090.676097,0.000000,0.055012,0.055012,0.000000,0.000000,1,1,21,1288,22,206371,0,ninguno,0,,0.000000,2.119000,0,0.999171,benigno,0,0,0,0
1789528498.085502,192.168.18.6,192.168.18.22,32103,5900,6,0.055013,1,0,60,0,18.177383,128,0,1090.643010,0.000000,0.055013,0.055013,0.000000,0.000000,1,1,22,1348,22,206371,0,ninguno,0,,0.000000,2.005500,0,0.999171,benigno,0,0,0,0
1789528498.087705,192.168.18.6,192.168.18.22,32103,5900,6,0.055015,1,0,60,0,18.176911,128,0,1090.614651,0.000000,0.055015,0.055015,0.000000,0.000000,1,1,23,1408,22,206371,0,ninguno,0,,0.000000,2.134000,0,0.999171,benigno,0,0,0,0
1789528498.089808,192.168.18.6,192.168.18.22,32103,5900,6,0.055016,1,0,60,0,18.176517,128,0,1090.591019,0.000000,0.055016,0.055016,0.000000,0.000000,1,1,24,1468,22,206371,0,ninguno,0,,0.000000,2.036200,0,0.999171,benigno,0,0,0,0
1789528498.091896,192.168.18.6,192.168.18.22,32103,5900,6,0.055017,1,0,60,0,18.176044,128,0,1090.562663,0.000000,0.055017,0.055017,0.000000,0.000000,1,1,25,1528,22,206371,0,ninguno,0,,0.000000,2.019100,0,0.999378,benigno,0,0,0,0
1789528498.094014,192.168.18.6,192.168.18.22,32103,5900,6,0.055019,1,0,60,0,18.175651,128,0,1090.539033,0.000000,0.055019,0.055019,0.000000,0.000000,1,1,26,1588,22,206371,0,ninguno,0,,0.000000,2.050500,0,0.999378,benigno,0,0,0,0
1789528498.096475,192.168.18.6,192.168.18.22,32103,5900,6,0.055020,1,0,60,0,18.175099,128,0,1090.505954,0.000000,0.055020,0.055020,0.000000,0.000000,1,1,27,1648,22,206371,0,ninguno,0,,0.000000,2.381700,0,0.999378,benigno,0,0,0,0
1789528498.098728,192.168.18.6,192.168.18.22,32103,5900,6,0.055022,1,0,60,0,18.174705,128,0,1090.482327,0.000000,0.055022,0.055022,0.000000,0.000000,1,1,28,1708,22,206371,0,ninguno,0,,0.000000,2.180300,0,0.999378,benigno,0,0,0,0
1789528498.104349,192.168.18.6,192.168.18.22,32103,5900,6,0.055726,1,0,60,0,17.945005,128,0,1076.700309,0.000000,0.055726,0.055726,0.000000,0.000000,1,1,29,1768,22,206371,0,ninguno,0,,0.000000,2.057200,0,0.999346,benigno,0,0,0,0
1789528498.106441,192.168.18.6,192.168.18.22,32103,5900,6,0.055728,1,0,60,0,17.944314,128,0,1076.658852,0.000000,0.055728,0.055728,0.000000,0.000000,1,1,30,1828,22,206371,0,ninguno,0,,0.000000,1.994700,0,0.999346,benigno,0,0,0,0
1789528498.108483,192.168.18.6,192.168.18.22,32103,5900,6,0.055730,1,0,60,0,17.943700,128,0,1076.622003,0.000000,0.055730,0.055730,0.000000,0.000000,1,1,31,1888,22,206371,0,ninguno,0,,0.000000,1.966300,0,0.999346,benigno,0,0,0,0
1789528498.110606,192.168.18.6,192.168.18.22,32103,5900,6,0.055731,1,0,60,0,17.943316,128,0,1076.598974,0.000000,0.055731,0.055731,0.000000,0.000000,1,1,32,1948,22,206371,0,ninguno,0,,0.000000,2.051600,0,0.999346,benigno,0,0,0,0
1789528498.112594,192.168.18.6,192.168.18.22,32103,5900,6,0.055733,1,0,60,0,17.942779,128,0,1076.566735,0.000000,0.055733,0.055733,0.000000,0.000000,1,1,33,2008,22,206371,0,ninguno,0,,0.000000,1.900400,0,0.999346,benigno,0,0,0,0
1789528498.114585,192.168.18.6,192.168.18.22,32103,5900,6,0.055734,1,0,60,0,17.942318,128,0,1076.539103,0.000000,0.055734,0.055734,0.000000,0.000000,1,1,34,2068,22,206371,0,ninguno,0,,0.000000,1.920600,0,0.999346,benigno,0,0,0,0
1789528498.116590,192.168.18.6,192.168.18.22,32103,5900,6,0.055736,1,0,60,0,17.941858,128,0,1076.511473,0.000000,0.055736,0.055736,0.000000,0.000000,1,1,35,2128,22,206371,0,ninguno,0,,0.000000,1.935400,0,0.999346,benigno,0,0,0,0
1789528498.118606,192.168.18.6,192.168.18.22,32103,5900,6,0.058015,1,0,93,0,17.236819,128,0,1603.024123,0.000000,0.058015,0.058015,0.000000,0.000000,1,1,36,2221,22,206371,0,ninguno,0,,0.000000,1.946400,0,0.999346,benigno,0,0,0,0
1789528498.120738,192.168.18.22,192.168.18.6,5900,32103,6,0.058025,1,0,54,0,17.233915,64,0,930.631396,0.000000,0.058025,0.058025,0.000000,0.000000,1,1,36,2221,23,206425,0,ninguno,0,,0.000000,2.058300,0,0.994102,benigno,0,0,0,0
1789528498.122705,192.168.18.22,192.168.18.6,5900,32103,6,0.071935,1,0,80,0,13.901405,64,0,1112.112370,0.000000,0.071935,0.071935,0.000000,0.000000,1,1,36,2221,24,206505,0,ninguno,0,,0.000000,1.898200,0,0.994102,benigno,0,0,0,0
1789528498.124665,192.168.18.22,192.168.18.6,5900,32103,6,0.072009,1,0,14654,0,13.887228,64,0,203503.442803,0.000000,0.072009,0.072009,0.000000,0.000000,1,1,36,2221,25,221159,0,ninguno,0,,0.000000,1.892000,0,0.994102,benigno,0,0,0,0
1789528498.127041,192.168.18.22,192.168.18.6,5900,32103,6,0.072026,1,0,1860,0,13.883827,64,0,25823.917378,0.000000,0.072026,0.072026,0.000000,0.000000,1,1,36,2221,26,223019,0,ninguno,0,,0.000000,2.270500,0,0.994102,benigno,0,0,0,0
1789528498.129054,192.168.18.22,192.168.18.6,5900,32103,6,0.072102,1,0,14654,0,13.869273,64,0,203240.329796,0.000000,0.072102,0.072102,0.000000,0.000000,1,1,36,2221,27,237673,0,ninguno,0,,0.000000,1.939000,0,0.994102,benigno,0,0,0,0
1789528498.131176,192.168.18.22,192.168.18.6,5900,32103,6,0.072121,1,0,1860,0,13.865651,64,0,25790.111076,0.000000,0.072121,0.072121,0.000000,0.000000,1,1,36,2221,28,239533,0,ninguno,0,,0.000000,2.053100,0,0.994102,benigno,0,0,0,0
1789528498.133273,192.168.18.22,192.168.18.6,5900,32103,6,0.072194,1,0,14654,0,13.851548,64,0,202980.577588,0.000000,0.072194,0.072194,0.000000,0.000000,1,1,36,2221,29,254187,0,ninguno,0,,0.000000,2.025800,0,0.994102,benigno,0,0,0,0
1789528498.135340,192.168.18.22,192.168.18.6,5900,32103,6,0.072256,1,0,14654,0,13.839664,64,0,202806.439617,0.000000,0.072256,0.072256,0.000000,0.000000,1,1,36,2221,30,268841,0,ninguno,0,,0.000000,1.995100,0,0.994102,benigno,0,0,0,0
1789528498.137376,192.168.18.22,192.168.18.6,5900,32103,6,0.072320,1,0,14654,0,13.827528,64,0,202628.592015,0.000000,0.072320,0.072320,0.000000,0.000000,1,1,36,2221,31,283495,0,ninguno,0,,0.000000,1.966000,0,0.994102,benigno,0,0,0,0
1789528498.139407,192.168.18.22,192.168.18.6,5900,32103,6,0.072379,1,0,14654,0,13.816095,64,0,202461.059210,0.000000,0.072379,0.072379,0.000000,0.000000,1,1,36,2221,32,298149,0,ninguno,0,,0.000000,1.962200,0,0.994102,benigno,0,0,0,0
1789528498.141517,192.168.18.22,192.168.18.6,5900,32103,6,0.072514,1,0,14654,0,13.790430,64,0,202084.955304,0.000000,0.072514,0.072514,0.000000,0.000000,1,1,36,2221,33,312803,0,ninguno,0,,0.000000,2.041000,0,0.994102,benigno,0,0,0,0
1789528498.143782,192.168.18.22,192.168.18.6,5900,32103,6,0.072554,1,0,14654,0,13.782907,64,0,201974.719420,0.000000,0.072554,0.072554,0.000000,0.000000,1,1,36,2221,34,327457,0,ninguno,0,,0.000000,2.146900,0,0.994102,benigno,0,0,0,0
1789528498.146020,192.168.18.6,192.168.18.22,32103,5900,6,0.072691,1,0,60,0,13.756823,128,0,825.409378,0.000000,0.072691,0.072691,0.000000,0.000000,1,1,37,2281,34,327457,0,ninguno,0,,0.000000,2.164500,0,0.999346,benigno,0,0,0,0
1789528498.148131,192.168.18.22,192.168.18.6,5900,32103,6,0.072707,1,0,13194,0,13.753846,64,0,181468.239498,0.000000,0.072707,0.072707,0.000000,0.000000,1,1,37,2281,35,340651,0,ninguno,0,,0.000000,2.038000,0,0.994102,benigno,0,0,0,0
1789528498.150194,192.168.18.6,192.168.18.22,32103,5900,6,0.072709,1,0,60,0,13.753530,128,0,825.211797,0.000000,0.072709,0.072709,0.000000,0.000000,1,1,38,2341,35,340651,0,ninguno,0,,0.000000,1.994400,0,0.999346,benigno,0,0,0,0
1789528498.152328,192.168.18.6,192.168.18.22,32103,5900,6,0.072711,1,0,60,0,13.753124,128,0,825.187444,0.000000,0.072711,0.072711,0.000000,0.000000,1,1,39,2401,35,340651,0,ninguno,0,,0.000000,2.065800,0,0.999584,benigno,0,0,0,0
1789528498.154424,192.168.18.22,192.168.18.6,5900,32103,6,0.072955,1,0,8814,0,13.707100,64,0,120814.377542,0.000000,0.072955,0.072955,0.000000,0.000000,1,1,39,2401,36,349465,0,ninguno,0,,0.000000,2.029600,0,0.997741,benigno,0,0,0,0
1789528498.161069,192.168.18.6,192.168.18.22,32103,5900,6,0.073740,1,0,60,0,13.561204,128,0,813.672220,0.000000,0.073740,0.073740,0.000000,0.000000,1,1,40,2461,36,349465,0,ninguno,0,,0.000000,2.697200,0,0.999584,benigno,0,0,0,0
1789528498.163332,192.168.18.22,192.168.18.6,5900,32103,6,0.073744,1,0,7354,0,13.560502,64,0,99723.932894,0.000000,0.073744,0.073744,0.000000,0.000000,1,1,40,2461,37,356819,0,ninguno,0,,0.000000,2.175600,0,0.997741,benigno,0,0,0,0
1789528498.165481,192.168.18.6,192.168.18.22,32103,5900,6,0.073746,1,0,60,0,13.560108,128,0,813.606456,0.000000,0.073746,0.073746,0.000000,0.000000,1,1,41,2521,37,356819,0,ninguno,0,,0.000000,2.066100,0,0.999422,benigno,0,0,0,0
1789528498.167528,192.168.18.6,192.168.18.22,32103,5900,6,0.073747,1,0,60,0,13.559801,128,0,813.588043,0.000000,0.073747,0.073747,0.000000,0.000000,1,1,42,2581,37,356819,0,ninguno,0,,0.000000,1.973600,0,0.999422,benigno,0,0,0,0
1789528498.169541,192.168.18.6,192.168.18.22,32103,5900,6,0.073797,1,0,60,0,13.550689,128,0,813.041318,0.000000,0.073797,0.073797,0.000000,0.000000,1,1,43,2641,37,356819,0,ninguno,0,,0.000000,1.944700,0,0.999422,benigno,0,0,0,0
1789528498.171546,192.168.18.22,192.168.18.6,5900,32103,6,0.073845,1,0,10680,0,13.541895,64,0,144627.436719,0.000000,0.073845,0.073845,0.000000,0.000000,1,1,43,2641,38,367499,0,ninguno,0,,0.000000,1.937000,0,0.997202,benigno,0,0,0,0
1789528498.175068,192.168.18.6,192.168.18.22,32103,5900,6,0.073853,1,0,60,0,13.540496,128,0,812.429752,0.000000,0.073853,0.073853,0.000000,0.000000,1,1,44,2701,38,367499,0,ninguno,0,,0.000000,3.450500,0,0.999422,benigno,0,0,0,0
1789528498.177387,192.168.18.6,192.168.18.22,32103,5900,6,0.074194,1,0,60,0,13.478100,128,0,808.686029,0.000000,0.074194,0.074194,0.000000,0.000000,1,1,45,2761,38,367499,0,ninguno,0,,0.000000,2.225800,0,0.999422,benigno,0,0,0,0
1789528498.179646,192.168.18.6,192.168.18.22,32103,5900,6,0.074196,1,0,60,0,13.477754,128,0,808.665240,0.000000,0.074196,0.074196,0.000000,0.000000,1,1,46,2821,38,367499,0,ninguno,0,,0.000000,2.149800,0,0.999422,benigno,0,0,0,0
