marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789473375.444925,192.168.18.4,192.168.18.22,63848,5900,6,0.001000,1,0,93,0,1000.000000,128,0,93000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,93,0,0,0,ninguno,0,,0.000000,21.099900,0,0.999556,benigno,0,0,0,0
1789473375.467690,192.168.18.22,192.168.18.4,5900,63848,6,0.041094,1,0,54,0,24.334697,64,0,1314.073625,0.000000,0.041094,0.041094,0.000000,0.000000,1,1,1,93,1,54,0,ninguno,0,,0.000000,22.002800,0,0.996281,benigno,0,0,0,0
1789473375.476138,192.168.18.22,192.168.18.4,5900,63848,6,0.046518,1,0,80,0,21.496904,64,0,1719.752347,0.000000,0.046518,0.046518,0.000000,0.000000,1,1,1,93,2,134,0,ninguno,0,,0.000000,7.863600,0,0.993659,benigno,0,0,0,0
1789473375.485614,192.168.18.22,192.168.18.4,5900,63848,6,0.046593,1,0,14654,0,21.462584,64,0,314512.704765,0.000000,0.046593,0.046593,0.000000,0.000000,1,1,1,93,3,14788,0,ninguno,0,,0.000000,8.678800,0,0.994965,benigno,0,0,0,0
1789473375.497212,192.168.18.22,192.168.18.4,5900,63848,6,0.046611,1,0,1860,0,21.454240,64,0,39904.887161,0.000000,0.046611,0.046611,0.000000,0.000000,1,1,1,93,4,16648,0,ninguno,0,,0.000000,11.039100,0,0.996544,benigno,0,0,0,0
1789473375.509408,192.168.18.22,192.168.18.4,5900,63848,6,0.046675,1,0,14654,0,21.424761,64,0,313958.444984,0.000000,0.046675,0.046675,0.000000,0.000000,1,1,1,93,5,31302,0,ninguno,0,,0.000000,11.778400,0,0.996865,benigno,0,0,0,0
1789473375.529360,192.168.18.22,192.168.18.4,5900,63848,6,0.046694,1,0,1860,0,21.416009,64,0,39833.777247,0.000000,0.046694,0.046694,0.000000,0.000000,1,1,1,93,6,33162,0,ninguno,0,,0.000000,19.155900,0,0.996601,benigno,0,0,0,0
1789473375.541567,192.168.18.22,192.168.18.4,5900,63848,6,0.046749,1,0,4434,0,21.390888,64,0,94847.199017,0.000000,0.046749,0.046749,0.000000,0.000000,1,1,1,93,7,37596,0,ninguno,0,,0.000000,11.743200,0,0.996662,benigno,0,0,0,0
1789473375.556164,192.168.18.4,192.168.18.22,63848,5900,6,0.047398,1,0,60,0,21.097790,128,0,1265.867416,0.000000,0.047398,0.047398,0.000000,0.000000,1,1,2,153,7,37596,0,ninguno,0,,0.000000,14.153400,0,0.998672,benigno,0,0,0,0
1789473375.568544,192.168.18.4,192.168.18.22,63848,5900,6,0.047401,1,0,60,0,21.096623,128,0,1265.797378,0.000000,0.047401,0.047401,0.000000,0.000000,1,1,3,213,7,37596,0,ninguno,0,,0.000000,11.939000,0,0.999655,benigno,0,0,0,0
1789473375.580291,192.168.18.22,192.168.18.4,5900,63848,6,0.047403,1,0,6644,0,21.095880,64,0,140161.028141,0.000000,0.047403,0.047403,0.000000,0.000000,1,1,3,213,8,44240,0,ninguno,0,,0.000000,11.337000,0,0.996472,benigno,0,0,0,0
1789473375.593994,192.168.18.4,192.168.18.22,63848,5900,6,0.047404,1,0,60,0,21.095244,128,0,1265.714616,0.000000,0.047404,0.047404,0.000000,0.000000,1,1,4,273,8,44240,0,ninguno,0,,0.000000,13.259600,0,0.999613,benigno,0,0,0,0
1789473375.606904,192.168.18.4,192.168.18.22,63848,5900,6,0.047406,1,0,60,0,21.094501,128,0,1265.670056,0.000000,0.047406,0.047406,0.000000,0.000000,1,1,5,333,8,44240,0,ninguno,0,,0.000000,12.496000,0,0.999520,benigno,0,0,0,0
1789473375.618287,192.168.18.4,192.168.18.22,63848,5900,6,0.047407,1,0,60,0,21.093864,128,0,1265.631865,0.000000,0.047407,0.047407,0.000000,0.000000,1,1,6,393,8,44240,0,ninguno,0,,0.000000,10.972400,0,0.999271,benigno,0,0,0,0
1789473375.631155,192.168.18.4,192.168.18.22,63848,5900,6,0.047787,1,0,60,0,20.926319,128,0,1255.579149,0.000000,0.047787,0.047787,0.000000,0.000000,1,1,7,453,8,44240,0,ninguno,0,,0.000000,12.416300,0,0.999129,benigno,0,0,0,0
1789473375.643991,192.168.18.4,192.168.18.22,63848,5900,6,0.047789,1,0,60,0,20.925275,128,0,1255.516509,0.000000,0.047789,0.047789,0.000000,0.000000,1,1,8,513,8,44240,0,ninguno,0,,0.000000,12.394300,0,0.999246,benigno,0,0,0,0
1789473375.656238,192.168.18.4,192.168.18.22,63848,5900,6,0.047790,1,0,60,0,20.924753,128,0,1255.485191,0.000000,0.047790,0.047790,0.000000,0.000000,1,1,9,573,8,44240,0,ninguno,0,,0.000000,11.583800,0,0.999185,benigno,0,0,0,0
1789473375.668335,192.168.18.4,192.168.18.22,63848,5900,6,0.047792,1,0,60,0,20.924127,128,0,1255.447611,0.000000,0.047792,0.047792,0.000000,0.000000,1,1,10,633,8,44240,0,ninguno,0,,0.000000,11.654900,0,0.999185,benigno,0,0,0,0
1789473375.680727,192.168.18.4,192.168.18.22,63848,5900,6,0.048196,1,0,60,0,20.748577,128,0,1244.914593,0.000000,0.048196,0.048196,0.000000,0.000000,1,1,11,693,8,44240,0,ninguno,0,,0.000000,11.941500,0,0.999021,benigno,0,0,0,0
1789473375.693640,192.168.18.4,192.168.18.22,63848,5900,6,0.048198,1,0,60,0,20.747653,128,0,1244.859170,0.000000,0.048198,0.048198,0.000000,0.000000,1,1,12,753,8,44240,0,ninguno,0,,0.000000,12.471900,0,0.999120,benigno,0,0,0,0
1789473375.706074,192.168.18.4,192.168.18.22,63848,5900,6,0.048725,1,0,60,0,20.523492,128,0,1231.409530,0.000000,0.048725,0.048725,0.000000,0.000000,1,1,13,813,8,44240,0,ninguno,0,,0.000000,11.990800,0,0.999120,benigno,0,0,0,0
1789473375.718560,192.168.18.4,192.168.18.22,63848,5900,6,0.061203,1,0,93,0,16.339131,128,0,1519.539203,0.000000,0.061203,0.061203,0.000000,0.000000,1,1,14,906,8,44240,0,ninguno,0,,0.000000,12.044300,0,0.999142,benigno,0,0,0,0
1789473375.731271,192.168.18.22,192.168.18.4,5900,63848,6,0.061205,1,0,54,0,16.338558,64,0,882.282153,0.000000,0.061205,0.061205,0.000000,0.000000,1,1,14,906,9,44294,0,ninguno,0,,0.000000,12.181000,0,0.998907,benigno,0,0,0,0
1789473375.743763,192.168.18.4,192.168.18.22,63848,5900,6,0.081985,1,0,88,0,12.197425,128,0,1073.373364,0.000000,0.081985,0.081985,0.000000,0.000000,1,1,15,994,9,44294,0,ninguno,0,,0.000000,12.048200,0,0.999080,benigno,0,0,0,0
1789473375.755814,192.168.18.22,192.168.18.4,5900,63848,6,0.081987,1,0,54,0,12.197070,64,0,658.641774,0.000000,0.081987,0.081987,0.000000,0.000000,1,1,15,994,10,44348,0,ninguno,0,,0.000000,11.613900,0,0.998511,benigno,0,0,0,0
1789473376.309904,192.168.18.22,192.168.18.4,5900,63848,6,0.130966,1,0,80,0,7.635586,64,0,610.846917,0.000000,0.130966,0.130966,0.000000,0.000000,1,1,15,994,11,44428,0,ninguno,0,,0.000000,21.740500,0,0.998379,benigno,0,0,0,0
1789473376.324084,192.168.18.22,192.168.18.4,5900,63848,6,0.131032,1,0,14654,0,7.631752,64,0,111835.692350,0.000000,0.131032,0.131032,0.000000,0.000000,1,1,15,994,12,59082,0,ninguno,0,,0.000000,13.721900,0,0.998379,benigno,0,0,0,0
1789473376.336616,192.168.18.22,192.168.18.4,5900,63848,6,0.131061,1,0,1860,0,7.630030,64,0,14191.856506,0.000000,0.131061,0.131061,0.000000,0.000000,1,1,15,994,13,60942,0,ninguno,0,,0.000000,12.062800,0,0.998379,benigno,0,0,0,0
1789473376.350072,192.168.18.22,192.168.18.4,5900,63848,6,0.131073,1,0,5501,0,7.629309,64,0,41968.827063,0.000000,0.131073,0.131073,0.000000,0.000000,1,1,15,994,14,66443,0,ninguno,0,,0.000000,12.242000,0,0.998379,benigno,0,0,0,0
1789473376.368540,192.168.18.22,192.168.18.4,5900,63848,6,0.131089,1,0,93,0,7.628407,64,0,709.441828,0.000000,0.131089,0.131089,0.000000,0.000000,1,1,15,994,15,66536,0,ninguno,0,,0.000000,18.048400,0,0.998552,benigno,0,0,0,0
1789473376.388523,192.168.18.4,192.168.18.22,63848,5900,6,0.131729,1,0,60,0,7.591336,128,0,455.480134,0.000000,0.131729,0.131729,0.000000,0.000000,1,1,16,1054,15,66536,0,ninguno,0,,0.000000,19.522700,0,0.999011,benigno,0,0,0,0
1789473376.406137,192.168.18.4,192.168.18.22,63848,5900,6,0.131731,1,0,60,0,7.591212,128,0,455.472715,0.000000,0.131731,0.131731,0.000000,0.000000,1,1,17,1114,15,66536,0,ninguno,0,,0.000000,16.900600,0,0.998509,benigno,0,0,0,0
1789473376.427778,192.168.18.4,192.168.18.22,63848,5900,6,0.131733,1,0,60,0,7.591129,128,0,455.467769,0.000000,0.131733,0.131733,0.000000,0.000000,1,1,18,1174,15,66536,0,ninguno,0,,0.000000,20.288100,0,0.998509,benigno,0,0,0,0
1789473376.455167,192.168.18.4,192.168.18.22,63848,5900,6,0.132194,1,0,60,0,7.564637,128,0,453.878246,0.000000,0.132194,0.132194,0.000000,0.000000,1,1,19,1234,15,66536,0,ninguno,0,,0.000000,25.524500,0,0.997733,benigno,0,0,0,0
1789473376.480959,192.168.18.4,192.168.18.22,63848,5900,6,0.138958,1,0,93,0,7.196420,128,0,669.267082,0.000000,0.138958,0.138958,0.000000,0.000000,1,1,20,1327,15,66536,0,ninguno,0,,0.000000,24.309900,0,0.997944,benigno,0,0,0,0
1789473376.501493,192.168.18.22,192.168.18.4,5900,63848,6,0.138960,1,0,54,0,7.196309,64,0,388.600692,0.000000,0.138960,0.138960,0.000000,0.000000,1,1,20,1327,16,66590,0,ninguno,0,,0.000000,18.836200,0,0.997991,benigno,0,0,0,0
1789473376.522616,192.168.18.4,192.168.18.22,63848,5900,6,0.653381,1,0,82,0,1.530500,128,0,125.500981,0.000000,0.653381,0.653381,0.000000,0.000000,1,1,21,1409,16,66590,0,ninguno,0,,0.000000,20.704200,0,0.997693,benigno,0,0,0,0
1789473376.540366,192.168.18.22,192.168.18.4,5900,63848,6,0.653384,1,0,54,0,1.530493,64,0,82.646595,0.000000,0.653384,0.653384,0.000000,0.000000,1,1,21,1409,17,66644,0,ninguno,0,,0.000000,16.649500,0,0.997955,benigno,0,0,0,0
1789473376.555472,192.168.18.4,192.168.18.22,63848,5900,6,0.684392,1,0,82,0,1.461150,128,0,119.814338,0.000000,0.684392,0.684392,0.000000,0.000000,1,1,22,1491,17,66644,0,ninguno,0,,0.000000,14.253900,0,0.997693,benigno,0,0,0,0
1789473376.565462,192.168.18.22,192.168.18.4,5900,63848,6,0.684395,1,0,54,0,1.461144,64,0,78.901768,0.000000,0.684395,0.684395,0.000000,0.000000,1,1,22,1491,18,66698,0,ninguno,0,,0.000000,9.467500,0,0.997955,benigno,0,0,0,0
1789473376.576871,192.168.18.4,192.168.18.22,63848,5900,6,0.714746,1,0,82,0,1.399097,128,0,114.725994,0.000000,0.714746,0.714746,0.000000,0.000000,1,1,23,1573,18,66698,0,ninguno,0,,0.000000,10.975400,0,0.997693,benigno,0,0,0,0
1789473376.591285,192.168.18.22,192.168.18.4,5900,63848,6,0.714750,1,0,54,0,1.399091,64,0,75.550937,0.000000,0.714750,0.714750,0.000000,0.000000,1,1,23,1573,19,66752,0,ninguno,0,,0.000000,13.981600,0,0.997955,benigno,0,0,0,0
1789473376.604392,192.168.18.4,192.168.18.22,63848,5900,6,0.775264,1,0,82,0,1.289884,128,0,105.770451,0.000000,0.775264,0.775264,0.000000,0.000000,1,1,24,1655,19,66752,0,ninguno,0,,0.000000,12.543400,0,0.997693,benigno,0,0,0,0
1789473376.618382,192.168.18.22,192.168.18.4,5900,63848,6,0.775267,1,0,54,0,1.289878,64,0,69.653433,0.000000,0.775267,0.775267,0.000000,0.000000,1,1,24,1655,20,66806,0,ninguno,0,,0.000000,13.064800,0,0.997955,benigno,0,0,0,0
1789473376.634872,192.168.18.4,192.168.18.22,63848,5900,6,0.885405,1,0,82,0,1.129427,128,0,92.612978,0.000000,0.885405,0.885405,0.000000,0.000000,1,1,25,1737,20,66806,0,ninguno,0,,0.000000,15.528200,0,0.998268,benigno,0,0,0,0
1789473376.649994,192.168.18.22,192.168.18.4,5900,63848,6,0.885408,1,0,54,0,1.129423,64,0,60.988854,0.000000,0.885408,0.885408,0.000000,0.000000,1,1,25,1737,21,66860,0,ninguno,0,,0.000000,14.336300,0,0.998630,benigno,0,0,0,0
1789473376.663588,192.168.18.4,192.168.18.22,63848,5900,6,0.916358,1,0,82,0,1.091277,128,0,89.484701,0.000000,0.916358,0.916358,0.000000,0.000000,1,1,26,1819,21,66860,0,ninguno,0,,0.000000,13.173100,0,0.998268,benigno,0,0,0,0
1789473376.677336,192.168.18.22,192.168.18.4,5900,63848,6,0.916360,1,0,54,0,1.091274,64,0,58.928812,0.000000,0.916360,0.916360,0.000000,0.000000,1,1,26,1819,22,66914,0,ninguno,0,,0.000000,12.916800,0,0.997765,benigno,0,0,0,0
1789473376.691722,192.168.18.4,192.168.18.22,63848,5900,6,0.947106,1,0,82,0,1.055848,128,0,86.579527,0.000000,0.947106,0.947106,0.000000,0.000000,1,1,27,1901,22,66914,0,ninguno,0,,0.000000,13.953300,0,0.998259,benigno,0,0,0,0
1789473376.706722,192.168.18.22,192.168.18.4,5900,63848,6,0.947110,1,0,54,0,1.055844,64,0,57.015571,0.000000,0.947110,0.947110,0.000000,0.000000,1,1,27,1901,23,66968,0,ninguno,0,,0.000000,14.582000,0,0.997680,benigno,0,0,0,0
1789473376.745408,192.168.18.4,192.168.18.22,63848,5900,6,0.977484,1,0,82,0,1.023034,128,0,83.888822,0.000000,0.977484,0.977484,0.000000,0.000000,1,1,28,1983,23,66968,0,ninguno,0,,0.000000,14.594200,0,0.998259,benigno,0,0,0,0
1789473376.763314,192.168.18.22,192.168.18.4,5900,63848,6,0.977487,1,0,54,0,1.023031,64,0,55.243697,0.000000,0.977487,0.977487,0.000000,0.000000,1,1,28,1983,24,67022,0,ninguno,0,,0.000000,17.455500,0,0.997680,benigno,0,0,0,0
1789473376.784038,192.168.18.4,192.168.18.22,63848,5900,6,1.008115,1,0,82,0,0.991951,128,0,81.339941,0.000000,1.008115,1.008115,0.000000,0.000000,1,1,29,2065,24,67022,0,ninguno,0,,0.000000,20.072400,0,0.998259,benigno,0,0,0,0
1789473376.802817,192.168.18.22,192.168.18.4,5900,63848,6,1.008123,1,0,54,0,0.991943,64,0,53.564897,0.000000,1.008123,1.008123,0.000000,0.000000,1,1,29,2065,25,67076,0,ninguno,0,,0.000000,16.179900,0,0.997680,benigno,0,0,0,0
1789473376.815858,192.168.18.4,192.168.18.22,63848,5900,6,1.039243,1,0,82,0,0.962239,128,0,78.903606,0.000000,1.039243,1.039243,0.000000,0.000000,1,1,30,2147,25,67076,0,ninguno,0,,0.000000,12.554300,0,0.998237,benigno,0,0,0,0
1789473376.827469,192.168.18.22,192.168.18.4,5900,63848,6,1.039247,1,0,54,0,0.962235,64,0,51.960709,0.000000,1.039247,1.039247,0.000000,0.000000,1,1,30,2147,26,67130,0,ninguno,0,,0.000000,11.150600,0,0.997414,benigno,0,0,0,0
1789473376.840643,192.168.18.4,192.168.18.22,63848,5900,6,1.070647,1,0,82,0,0.934014,128,0,76.589168,0.000000,1.070647,1.070647,0.000000,0.000000,1,1,31,2229,26,67130,0,ninguno,0,,0.000000,12.701100,0,0.998237,benigno,0,0,0,0
1789473376.852213,192.168.18.22,192.168.18.4,5900,63848,6,1.070658,1,0,54,0,0.934005,64,0,50.436275,0.000000,1.070658,1.070658,0.000000,0.000000,1,1,31,2229,27,67184,0,ninguno,0,,0.000000,11.157500,0,0.997414,benigno,0,0,0,0
1789473376.867474,192.168.18.4,192.168.18.22,63848,5900,6,1.102247,1,0,82,0,0.907238,128,0,74.393489,0.000000,1.102247,1.102247,0.000000,0.000000,1,1,32,2311,27,67184,0,ninguno,0,,0.000000,14.784200,0,0.998237,benigno,0,0,0,0
1789473376.879328,192.168.18.22,192.168.18.4,5900,63848,6,1.102249,1,0,54,0,0.907236,64,0,48.990749,0.000000,1.102249,1.102249,0.000000,0.000000,1,1,32,2311,28,67238,0,ninguno,0,,0.000000,11.407100,0,0.997414,benigno,0,0,0,0
1789473376.890942,192.168.18.4,192.168.18.22,63848,5900,6,1.133759,1,0,82,0,0.882022,128,0,72.325805,0.000000,1.133759,1.133759,0.000000,0.000000,1,1,33,2393,28,67238,0,ninguno,0,,0.000000,11.168600,0,0.998247,benigno,0,0,0,0
