marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789523052.833803,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,80,0,1000.000000,64,0,80000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,80,0,0,0,ninguno,0,,0.000000,13.799800,0,0.995768,benigno,0,0,0,0
1789523052.846198,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,7354,0,1000.000000,64,0,7354000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,7434,0,0,0,ninguno,0,,0.000000,11.664700,0,0.998815,benigno,0,0,0,0
1789523052.859161,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,5894,0,1000.000000,64,0,5894000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,13328,0,0,0,ninguno,0,,0.000000,12.473600,0,0.998902,benigno,0,0,0,0
1789523052.879220,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,13328,1,60,0,ninguno,0,,0.000000,19.463200,0,0.999848,benigno,0,0,0,0
1789523052.895198,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,8814,0,1000.000000,64,0,8814000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,4,22142,1,60,0,ninguno,0,,0.000000,15.262500,0,0.998342,benigno,0,0,0,0
1789523052.909317,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,4,22142,2,120,0,ninguno,0,,0.000000,13.681100,0,0.996091,benigno,0,0,0,0
1789523052.923634,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,5,36796,2,120,0,ninguno,0,,0.000000,13.873400,0,0.987744,benigno,0,0,0,0
1789523052.938110,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,5894,0,1000.000000,64,0,5894000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,42690,2,120,0,ninguno,0,,0.000000,14.040500,0,0.986840,benigno,0,0,0,0
1789523052.955180,192.168.18.6,192.168.18.22,32103,5900,6,0.002019,1,0,60,0,495.312234,128,0,29718.734058,0.000000,0.002019,0.002019,0.000000,0.000000,1,1,6,42690,3,180,0,ninguno,0,,0.000000,15.840600,0,0.998975,benigno,0,0,0,0
1789523052.968894,192.168.18.22,192.168.18.6,5900,32103,6,0.002024,1,0,14654,0,494.145146,64,0,7241202.970782,0.000000,0.002024,0.002024,0.000000,0.000000,1,1,7,57344,3,180,0,ninguno,0,,0.000000,13.265100,0,0.991603,benigno,0,0,0,0
1789523052.984626,192.168.18.6,192.168.18.22,32103,5900,6,0.002025,1,0,60,0,493.737964,128,0,29624.277810,0.000000,0.002025,0.002025,0.000000,0.000000,1,1,7,57344,4,240,0,ninguno,0,,0.000000,15.270900,0,0.999583,benigno,0,0,0,0
1789523052.998967,192.168.18.22,192.168.18.6,5900,32103,6,0.002027,1,0,14654,0,493.331451,64,0,7229279.089155,0.000000,0.002027,0.002027,0.000000,0.000000,1,1,8,71998,4,240,0,ninguno,0,,0.000000,13.904400,0,0.994507,benigno,0,0,0,0
