marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789526673.551898,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,0,0,0,ninguno,0,,0.000000,9.737700,0,0.985146,benigno,0,0,0,0
1789526673.554696,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,120,0,0,0,ninguno,0,,0.000000,2.575100,0,0.996199,benigno,0,0,0,0
1789526673.559063,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,180,0,0,0,ninguno,0,,0.000000,2.666900,0,0.978875,benigno,0,0,0,0
1789526673.561032,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,4,240,0,0,0,ninguno,0,,0.000000,1.875500,0,0.987164,benigno,0,0,0,0
1789526673.563425,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,5,300,0,0,0,ninguno,0,,0.000000,2.317800,0,0.986931,benigno,0,0,0,0
1789526673.566030,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,360,0,0,0,ninguno,0,,0.000000,2.527400,0,0.988087,benigno,0,0,0,0
1789526673.568965,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,7,420,0,0,0,ninguno,0,,0.000000,2.848800,0,0.994631,benigno,0,0,0,0
1789526673.571293,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,8,480,0,0,0,ninguno,0,,0.000000,2.230200,0,0.993709,benigno,0,0,0,0
1789526673.573253,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,9,540,0,0,0,ninguno,0,,0.000000,1.870400,0,0.996046,benigno,0,0,0,0
1789526673.575171,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,10,600,0,0,0,ninguno,0,,0.000000,1.844400,0,0.996175,benigno,0,0,0,0
1789526673.577440,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,11,660,0,0,0,ninguno,0,,0.000000,2.200400,0,0.996218,benigno,0,0,0,0
1789526673.579506,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,12,720,0,0,0,ninguno,0,,0.000000,1.994600,0,0.997689,benigno,0,0,0,0
1789526673.581789,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,13,780,0,0,0,ninguno,0,,0.000000,2.216300,0,0.997689,benigno,0,0,0,0
1789526673.583750,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,14,840,0,0,0,ninguno,0,,0.000000,1.891900,0,0.997689,benigno,0,0,0,0
1789526673.587996,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,15,900,0,0,0,ninguno,0,,0.000000,4.177600,0,0.997860,benigno,0,0,0,0
1789526673.591865,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,16,960,0,0,0,ninguno,0,,0.000000,3.752400,0,0.997860,benigno,0,0,0,0
1789526673.594098,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,17,1020,0,0,0,ninguno,0,,0.000000,2.112600,0,0.997860,benigno,0,0,0,0
1789526673.596282,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,18,1080,0,0,0,ninguno,0,,0.000000,2.097300,0,0.997808,benigno,0,0,0,0
1789526673.598476,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,19,1140,0,0,0,ninguno,0,,0.000000,2.123400,0,0.997879,benigno,0,0,0,0
1789526673.604302,192.168.18.6,192.168.18.22,32103,5900,6,0.001172,1,0,60,0,853.020948,128,0,51181.256864,0.000000,0.001172,0.001172,0.000000,0.000000,1,1,20,1200,0,0,0,ninguno,0,,0.000000,5.751300,0,0.998123,benigno,0,0,0,0
1789526673.610987,192.168.18.6,192.168.18.22,32103,5900,6,0.001174,1,0,60,0,851.635330,128,0,51098.119797,0.000000,0.001174,0.001174,0.000000,0.000000,1,1,21,1260,0,0,0,ninguno,0,,0.000000,6.589300,0,0.998123,benigno,0,0,0,0
1789526673.613231,192.168.18.6,192.168.18.22,32103,5900,6,0.001175,1,0,60,0,850.771602,128,0,51046.296146,0.000000,0.001175,0.001175,0.000000,0.000000,1,1,22,1320,0,0,0,ninguno,0,,0.000000,2.109100,0,0.998123,benigno,0,0,0,0
1789526673.615345,192.168.18.6,192.168.18.22,32103,5900,6,0.002161,1,0,60,0,462.845288,128,0,27770.717281,0.000000,0.002161,0.002161,0.000000,0.000000,1,1,23,1380,0,0,0,ninguno,0,,0.000000,2.008300,0,0.997773,benigno,0,0,0,0
1789526673.619036,192.168.18.6,192.168.18.22,32103,5900,6,0.005087,1,0,93,0,196.592641,128,0,18283.115632,0.000000,0.005087,0.005087,0.000000,0.000000,1,1,24,1473,0,0,0,ninguno,0,,0.000000,3.620200,0,0.997922,benigno,0,0,0,0
1789526673.623720,192.168.18.22,192.168.18.6,5900,32103,6,0.030210,1,0,80,0,33.101080,64,0,2648.086369,0.000000,0.030210,0.030210,0.000000,0.000000,1,1,24,1473,1,80,0,ninguno,0,,0.000000,4.595300,0,0.987861,benigno,0,0,0,0
1789526673.629752,192.168.18.22,192.168.18.6,5900,32103,6,0.034789,1,0,14654,0,28.744451,64,0,421221.179273,0.000000,0.034789,0.034789,0.000000,0.000000,1,1,24,1473,2,14734,0,ninguno,0,,0.000000,2.442800,0,0.993704,benigno,0,0,0,0
1789526673.634444,192.168.18.22,192.168.18.6,5900,32103,6,0.034793,1,0,1860,0,28.741693,64,0,53459.548965,0.000000,0.034793,0.034793,0.000000,0.000000,1,1,24,1473,3,16594,0,ninguno,0,,0.000000,4.601000,0,0.993446,benigno,0,0,0,0
1789526673.636553,192.168.18.22,192.168.18.6,5900,32103,6,0.034794,1,0,14654,0,28.740314,64,0,421160.566926,0.000000,0.034794,0.034794,0.000000,0.000000,1,1,24,1473,4,31248,0,ninguno,0,,0.000000,2.023200,0,0.994720,benigno,0,0,0,0
1789526673.640917,192.168.18.22,192.168.18.6,5900,32103,6,0.034796,1,0,1860,0,28.738936,64,0,53454.420775,0.000000,0.034796,0.034796,0.000000,0.000000,1,1,24,1473,5,33108,0,ninguno,0,,0.000000,4.291300,0,0.994484,benigno,0,0,0,0
