marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789599315.052744,192.168.18.7,192.168.18.22,32741,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,0,0,0,ninguno,0,,0.000000,16.356000,0,0.984237,benigno,0,0,0,0
1789599315.065996,192.168.18.7,192.168.18.22,32741,5900,6,0.002748,1,0,93,0,363.899358,128,0,33842.640292,0.000000,0.002748,0.002748,0.000000,0.000000,1,1,2,153,0,0,0,ninguno,0,,0.000000,12.492500,0,0.988979,benigno,0,0,0,0
1789599315.080083,192.168.18.22,192.168.18.7,5900,32741,6,0.024027,1,0,80,0,41.620068,64,0,3329.605462,0.000000,0.024027,0.024027,0.000000,0.000000,1,1,2,153,1,80,0,ninguno,0,,0.000000,13.613300,0,0.996613,benigno,0,0,0,0
1789599315.099730,192.168.18.22,192.168.18.7,5900,32741,6,0.024102,1,0,14654,0,41.490790,64,0,608006.042299,0.000000,0.024102,0.024102,0.000000,0.000000,1,1,2,153,2,14734,0,ninguno,0,,0.000000,19.200300,0,0.996312,benigno,0,0,0,0
1789599315.112826,192.168.18.22,192.168.18.7,5900,32741,6,0.024116,1,0,1860,0,41.466999,64,0,77128.617867,0.000000,0.024116,0.024116,0.000000,0.000000,1,1,2,153,3,16594,0,ninguno,0,,0.000000,12.635500,0,0.996796,benigno,0,0,0,0
1789599315.126343,192.168.18.22,192.168.18.7,5900,32741,6,0.024185,1,0,14654,0,41.348449,64,0,605920.176029,0.000000,0.024185,0.024185,0.000000,0.000000,1,1,2,153,4,31248,0,ninguno,0,,0.000000,13.056100,0,0.997333,benigno,0,0,0,0
1789599315.139952,192.168.18.22,192.168.18.7,5900,32741,6,0.024204,1,0,1860,0,41.316272,64,0,76848.266202,0.000000,0.024204,0.024204,0.000000,0.000000,1,1,2,153,5,33108,0,ninguno,0,,0.000000,13.169200,0,0.997378,benigno,0,0,0,0
1789599315.154231,192.168.18.22,192.168.18.7,5900,32741,6,0.024275,1,0,14654,0,41.194535,64,0,603664.720194,0.000000,0.024275,0.024275,0.000000,0.000000,1,1,2,153,6,47762,0,ninguno,0,,0.000000,13.857100,0,0.997375,benigno,0,0,0,0
1789599315.167139,192.168.18.22,192.168.18.7,5900,32741,6,0.024335,1,0,14654,0,41.092427,64,0,602168.421828,0.000000,0.024335,0.024335,0.000000,0.000000,1,1,2,153,7,62416,0,ninguno,0,,0.000000,12.401300,0,0.997354,benigno,0,0,0,0
1789599315.179876,192.168.18.22,192.168.18.7,5900,32741,6,0.024389,1,0,14654,0,41.001642,64,0,600838.066161,0.000000,0.024389,0.024389,0.000000,0.000000,1,1,2,153,8,77070,0,ninguno,0,,0.000000,12.286500,0,0.997488,benigno,0,0,0,0
