marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789524005.482442,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,80,0,1000.000000,64,0,80000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,80,0,0,0,ninguno,0,,0.000000,8.082300,0,0.995768,benigno,0,0,0,0
1789524005.485132,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,7354,0,1000.000000,64,0,7354000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,7434,0,0,0,ninguno,0,,0.000000,2.456800,0,0.998815,benigno,0,0,0,0
1789524005.487128,192.168.18.22,192.168.18.6,5900,32103,6,0.001000,1,0,5894,0,1000.000000,64,0,5894000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,13328,0,0,0,ninguno,0,,0.000000,1.914300,0,0.998902,benigno,0,0,0,0
1789524005.489668,192.168.18.6,192.168.18.22,32103,5900,6,0.001036,1,0,60,0,965.095260,128,0,57905.715601,0.000000,0.001036,0.001036,0.000000,0.000000,1,1,3,13328,1,60,0,ninguno,0,,0.000000,2.466600,0,0.999873,benigno,0,0,0,0
1789524005.491762,192.168.18.22,192.168.18.6,5900,32103,6,0.001039,1,0,10274,0,962.658710,64,0,9890355.587790,0.000000,0.001039,0.001039,0.000000,0.000000,1,1,4,23602,1,60,0,ninguno,0,,0.000000,2.021300,0,0.998482,benigno,0,0,0,0
1789524005.494150,192.168.18.6,192.168.18.22,32103,5900,6,0.001040,1,0,60,0,961.114574,128,0,57666.874427,0.000000,0.001040,0.001040,0.000000,0.000000,1,1,4,23602,2,120,0,ninguno,0,,0.000000,2.308500,0,0.996460,benigno,0,0,0,0
1789524005.496494,192.168.18.22,192.168.18.6,5900,32103,6,0.001042,1,0,14654,0,960.014649,64,0,14068054.661479,0.000000,0.001042,0.001042,0.000000,0.000000,1,1,5,38256,2,120,0,ninguno,0,,0.000000,2.272400,0,0.988143,benigno,0,0,0,0
1789524005.499233,192.168.18.22,192.168.18.6,5900,32103,6,0.001043,1,0,4434,0,958.698057,64,0,4250867.185371,0.000000,0.001043,0.001043,0.000000,0.000000,1,1,6,42690,2,120,0,ninguno,0,,0.000000,2.645300,0,0.987241,benigno,0,0,0,0
1789524005.501787,192.168.18.6,192.168.18.22,32103,5900,6,0.002009,1,0,60,0,497.781154,128,0,29866.869214,0.000000,0.002009,0.002009,0.000000,0.000000,1,1,6,42690,3,180,0,ninguno,0,,0.000000,2.456200,0,0.998975,benigno,0,0,0,0
1789524005.503849,192.168.18.22,192.168.18.6,5900,32103,6,0.002012,1,0,14654,0,497.073240,64,0,7284111.260488,0.000000,0.002012,0.002012,0.000000,0.000000,1,1,7,57344,3,180,0,ninguno,0,,0.000000,1.973000,0,0.991603,benigno,0,0,0,0
