marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza,veredicto_ia_tipo,conexiones_origen_5s,puertos_distintos_origen_5s,ips_distintas_origen_60s,conexiones_mismo_destino_300s
1789523881.769533,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,0,0,0,ninguno,0,,0.000000,6.517000,0,0.997454,benigno,0,0,0,0
1789523881.772059,192.168.18.6,192.168.18.22,32103,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,120,0,0,0,ninguno,0,,0.000000,2.316500,0,0.996444,benigno,0,0,0,0
1789523881.776078,192.168.18.6,192.168.18.22,32103,5900,6,0.002619,1,0,60,0,381.855790,128,0,22911.347414,0.000000,0.002619,0.002619,0.000000,0.000000,1,1,3,180,0,0,0,ninguno,0,,0.000000,3.943400,0,0.985467,benigno,0,0,0,0
1789523881.778659,192.168.18.6,192.168.18.22,32103,5900,6,0.010993,1,0,93,0,90.963002,128,0,8459.559141,0.000000,0.010993,0.010993,0.000000,0.000000,1,1,4,273,0,0,0,ninguno,0,,0.000000,2.463700,0,0.991672,benigno,0,0,0,0
1789523881.781244,192.168.18.22,192.168.18.6,5900,32103,6,0.028689,1,0,80,0,34.856967,64,0,2788.557372,0.000000,0.028689,0.028689,0.000000,0.000000,1,1,4,273,1,80,0,ninguno,0,,0.000000,2.504900,0,0.990357,benigno,0,0,0,0
1789523881.783771,192.168.18.22,192.168.18.6,5900,32103,6,0.028768,1,0,14654,0,34.760482,64,0,509380.098423,0.000000,0.028768,0.028768,0.000000,0.000000,1,1,4,273,2,14734,0,ninguno,0,,0.000000,2.435400,0,0.996426,benigno,0,0,0,0
1789523881.785928,192.168.18.22,192.168.18.6,5900,32103,6,0.028782,1,0,1860,0,34.743493,64,0,64622.897566,0.000000,0.028782,0.028782,0.000000,0.000000,1,1,4,273,3,16594,0,ninguno,0,,0.000000,2.081200,0,0.995850,benigno,0,0,0,0
1789523881.788065,192.168.18.22,192.168.18.6,5900,32103,6,0.028857,1,0,14654,0,34.653359,64,0,507810.327638,0.000000,0.028857,0.028857,0.000000,0.000000,1,1,4,273,4,31248,0,ninguno,0,,0.000000,2.065900,0,0.995850,benigno,0,0,0,0
1789523881.790181,192.168.18.22,192.168.18.6,5900,32103,6,0.028877,1,0,1860,0,34.629040,64,0,64410.015109,0.000000,0.028877,0.028877,0.000000,0.000000,1,1,4,273,5,33108,0,ninguno,0,,0.000000,2.039300,0,0.996092,benigno,0,0,0,0
1789523881.792357,192.168.18.22,192.168.18.6,5900,32103,6,0.028952,1,0,14654,0,34.539783,64,0,506145.979017,0.000000,0.028952,0.028952,0.000000,0.000000,1,1,4,273,6,47762,0,ninguno,0,,0.000000,2.105800,0,0.995893,benigno,0,0,0,0
1789523881.794437,192.168.18.22,192.168.18.6,5900,32103,6,0.029016,1,0,14654,0,34.463157,64,0,505023.095510,0.000000,0.029016,0.029016,0.000000,0.000000,1,1,4,273,7,62416,0,ninguno,0,,0.000000,2.000300,0,0.995888,benigno,0,0,0,0
1789523881.796464,192.168.18.22,192.168.18.6,5900,32103,6,0.029082,1,0,14654,0,34.385178,64,0,503880.396918,0.000000,0.029082,0.029082,0.000000,0.000000,1,1,4,273,8,77070,0,ninguno,0,,0.000000,1.959300,0,0.995888,benigno,0,0,0,0
1789523881.798547,192.168.18.22,192.168.18.6,5900,32103,6,0.029144,1,0,14654,0,34.312042,64,0,502808.661780,0.000000,0.029144,0.029144,0.000000,0.000000,1,1,4,273,9,91724,0,ninguno,0,,0.000000,2.009900,0,0.995888,benigno,0,0,0,0
1789523881.800646,192.168.18.22,192.168.18.6,5900,32103,6,0.029275,1,0,14654,0,34.158352,64,0,500556.485186,0.000000,0.029275,0.029275,0.000000,0.000000,1,1,4,273,10,106378,0,ninguno,0,,0.000000,2.027200,0,0.995888,benigno,0,0,0,0
1789523881.802732,192.168.18.22,192.168.18.6,5900,32103,6,0.029313,1,0,14654,0,34.114177,64,0,499909.155959,0.000000,0.029313,0.029313,0.000000,0.000000,1,1,4,273,11,121032,0,ninguno,0,,0.000000,2.016800,0,0.992841,benigno,0,0,0,0
1789523881.804871,192.168.18.22,192.168.18.6,5900,32103,6,0.029713,1,0,6452,0,33.655668,64,0,217146.371550,0.000000,0.029713,0.029713,0.000000,0.000000,1,1,4,273,12,127484,0,ninguno,0,,0.000000,2.070200,0,0.992841,benigno,0,0,0,0
