probabilidad,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,duracion,pps_flujo
0.990724,11231,6221974,0,0,4.647513,2416.561333
0.990724,11241,6227514,0,0,4.648616,2418.138913
0.990724,11251,6233054,0,0,4.649927,2419.607805
0.990724,11261,6238594,0,0,4.650834,2421.286241
0.990724,11271,6244134,0,0,4.65223,2422.709097
0.990724,11281,6249674,0,0,4.653329,2424.28598
0.990724,11291,6255214,0,0,4.655957,2425.06536
0.990724,11301,6260754,0,0,4.657258,2426.534957
0.990724,11311,6266294,0,0,4.65866,2427.951543
0.990724,11321,6271834,0,0,4.659769,2429.519545
0.990724,11331,6277374,0,0,4.660873,2431.089535
0.990724,11341,6282914,0,0,4.662095,2432.59745
0.990724,11351,6288454,0,0,4.663359,2434.082548
0.990724,11361,6293994,0,0,4.664462,2435.650749
0.990724,11371,6299534,0,0,4.665932,2437.026546
0.990724,11381,6305074,0,0,4.667042,2438.589698
0.990724,11391,6310614,0,0,4.668146,2440.155097
0.990724,11401,6316154,0,0,4.77765,2386.319813
0.991296,11411,6321694,0,0,4.777659,2388.408364
0.991296,11421,6327234,0,0,4.777668,2390.496906
0.991296,11431,6332774,0,0,4.778441,2392.202956
0.991296,11441,6338314,0,0,4.778476,2394.278128
0.991296,11451,6343854,0,0,4.779001,2396.107592
0.991296,11461,6349394,0,0,4.779011,2398.195174
0.991296,11471,6354934,0,0,4.77902,2400.283107
0.991296,11481,6360474,0,0,4.781061,2401.349979
0.991296,11491,6366014,0,0,4.78107,2403.43701
0.991296,11501,6371554,0,0,4.785425,2403.339452
0.991296,11511,6377094,0,0,4.785434,2405.424577
0.991296,11521,6382634,0,0,4.785443,2407.509574
0.991296,11531,6388174,0,0,4.78588,2409.379213
0.991296,11541,6393714,0,0,4.791174,2408.804341
0.991296,11551,6399254,0,0,4.792713,2410.116989
0.991296,11561,6404794,0,0,4.792865,2412.127174
0.991296,11571,6410334,0,0,4.793135,2414.07743
0.991296,11581,6415874,0,0,4.794243,2415.605621
0.991296,11591,6421414,0,0,4.795408,2417.104144
0.991296,11601,6426954,0,0,4.796542,2418.617328
0.991296,11611,6432494,0,0,4.797117,2420.412216
0.991296,11621,6438034,0,0,4.797899,2422.101596
0.991296,11631,6443574,0,0,4.798725,2423.768869
0.991296,11641,6449114,0,0,4.799614,2425.4034
0.991296,11652,6455208,0,0,4.801197,2426.894887
0.991296,11662,6460748,0,0,4.801896,2428.623858
0.991296,11670,6465180,0,0,4.803904,2429.274162
0.991296,11680,6470720,0,0,4.804735,2430.935224
0.991296,11686,6474044,0,0,4.893047,2388.28696
0.991296,11696,6479584,0,0,4.893056,2390.32625
0.991296,11706,6485124,0,0,4.893065,2392.365417
0.991296,11716,6490664,0,0,4.893497,2394.198089
0.991296,11726,6496204,0,0,4.893723,2396.130945
0.991296,11736,6501744,0,0,4.89451,2397.788761
0.991296,11746,6507284,0,0,4.896233,2398.987333
0.991296,11756,6512824,0,0,4.896979,2400.663593
0.991296,11766,6518364,0,0,4.897263,2402.566704
0.991296,11776,6523904,0,0,4.89954,2403.491083
0.991296,11786,6529444,0,0,4.900131,2405.241708
0.991296,11796,6534984,0,0,4.900801,2406.953503
0.991296,11806,6540524,0,0,4.901605,2408.598635
0.991296,11816,6546064,0,0,4.901792,2410.546858
0.991296,11826,6551604,0,0,4.902542,2412.217932
0.991296,11836,6557144,0,0,4.903169,2413.948943
0.991296,11846,6562684,0,0,4.911586,2411.848441
0.991296,11856,6568224,0,0,4.912143,2413.610285
0.389937,8,4432,0,0,0.001,8000.0
0.465563,18,9972,0,0,0.001,18000.0
0.65076,28,15512,0,0,0.001,28000.0
0.65076,38,21052,0,0,0.001,38000.0
0.683555,48,26592,0,0,0.001514,31704.975118
0.683555,58,32132,0,0,0.002248,25800.151872
0.683555,68,37672,0,0,0.002982,22800.59733
0.683555,78,43212,0,0,0.003986,19567.899516
0.70994,88,48752,0,0,0.004464,19714.707403
0.757335,98,54292,0,0,0.005718,17139.59603
0.757335,108,59832,0,0,0.006476,16677.767093
0.924502,118,65372,0,0,0.007215,16355.304583
0.920886,128,70912,0,0,0.00811,15782.893697
0.926029,138,76452,0,0,0.008696,15868.785524
0.926029,148,81992,0,0,0.01254,11801.912468
0.926029,158,87532,0,0,0.013148,12016.755494
0.926029,168,93072,0,0,0.013885,12099.369346
0.926029,178,98612,0,0,0.014868,11972.19551
0.926029,188,104152,0,0,0.015354,12244.621758
0.926029,198,109692,0,0,0.016096,12301.287079
0.968419,208,115232,0,0,0.024568,8466.351905
0.968419,218,120772,0,0,0.025252,8632.944078
0.968419,228,126312,0,0,0.026242,8688.198421
0.968419,238,131852,0,0,0.026734,8902.562668
0.968419,248,137392,0,0,0.027478,9025.252202
0.968419,258,142932,0,0,0.028209,9145.949323
0.974429,268,148472,0,0,0.032253,8309.359038
0.974429,278,154012,0,0,0.036461,7624.611006
0.974429,288,159552,0,0,0.03647,7896.915341
0.974429,298,165092,0,0,0.036479,8169.137808
0.974429,308,170632,0,0,0.12346,2494.72922
0.974429,318,176172,0,0,0.123476,2575.40862
0.974429,328,181712,0,0,0.124141,2642.147225
0.974429,338,187252,0,0,0.124156,2722.392015
0.974429,348,192792,0,0,0.124523,2794.666136
0.974429,358,198332,0,0,0.125326,2856.546548
0.974429,368,203872,0,0,0.130366,2822.814856
0.974429,378,209412,0,0,0.131454,2875.541233
0.974429,388,214952,0,0,0.131467,2951.319346
0.974429,398,220492,0,0,0.131511,3026.352463
0.974429,408,226032,0,0,0.132155,3087.290806
0.974429,418,231572,0,0,0.132859,3146.181487
0.974429,428,237112,0,0,0.133962,3194.932195
0.974429,438,242652,0,0,0.13484,3248.293995
0.974429,448,248192,0,0,0.135581,3304.285776
0.974429,458,253732,0,0,0.136371,3358.476095
0.974429,468,259272,0,0,0.137058,3414.618242
0.974429,478,264812,0,0,0.138201,3458.724475
0.974429,488,270352,0,0,0.138529,3522.72651
0.974429,498,275892,0,0,0.141587,3517.259749
0.974429,508,281432,0,0,0.142676,3560.523762
0.974429,518,286972,0,0,0.143641,3606.224807
0.974429,528,292512,0,0,0.144777,3646.998638
0.974429,538,298052,0,0,0.145073,3708.467222
0.974429,548,303592,0,0,0.145806,3758.422955
0.974429,558,309132,0,0,0.146621,3805.724522
0.974429,568,314672,0,0,0.147534,3849.962786
0.974429,578,320212,0,0,0.221361,2611.123127
0.974429,588,325752,0,0,0.221374,2656.140923
0.974429,598,331292,0,0,0.221386,2701.159203
0.974429,608,336832,0,0,0.223148,2724.644888
0.974429,618,342372,0,0,0.223313,2767.417938
0.974429,628,347912,0,0,0.226189,2776.43457
0.974429,638,353452,0,0,0.226202,2820.490717
0.974429,648,358992,0,0,0.226214,2864.539015
0.974429,658,364532,0,0,0.226815,2901.042888
0.974429,668,370072,0,0,0.227084,2941.637581
0.974429,678,375612,0,0,0.228146,2971.786446
0.974429,688,381152,0,0,0.228561,3010.132052
0.974429,698,386692,0,0,0.229298,3044.068962
0.974429,708,392232,0,0,0.232575,3044.180086
0.974429,718,397772,0,0,0.233311,3077.435086
0.974429,728,403312,0,0,0.234475,3104.806817
0.974429,738,408852,0,0,0.234819,3142.850248
0.974429,748,414392,0,0,0.235579,3175.161921
0.974429,758,419932,0,0,0.241614,3137.230988
0.974429,768,425472,0,0,0.241627,3178.459302
0.974429,778,431012,0,0,0.242226,3211.878032
0.974429,788,436552,0,0,0.24255,3248.819261
0.974429,798,442092,0,0,0.243285,3280.097952
0.974429,808,447632,0,0,0.244037,3310.971283
0.974429,818,453172,0,0,0.245133,3336.968307
0.974429,828,458712,0,0,0.24619,3363.251793
0.974429,838,464252,0,0,0.249098,3364.133745
0.974429,848,469792,0,0,0.249123,3403.946222
0.974429,858,475332,0,0,0.250193,3429.357444
0.974429,868,480872,0,0,0.250926,3459.183639
0.974429,878,486412,0,0,0.33828,2595.479661
0.974429,888,491952,0,0,0.338293,2624.94103
0.974429,898,497492,0,0,0.338306,2654.398286
0.974429,908,503032,0,0,0.338945,2678.897634
0.974429,918,508572,0,0,0.340627,2695.030403
0.974429,928,514112,0,0,0.341829,2714.805314
0.974429,938,519652,0,0,0.342111,2741.8012
0.974429,948,525192,0,0,0.342848,2765.071308
0.974429,958,530732,0,0,0.343632,2787.866229
0.974429,968,536272,0,0,0.344332,2811.24048
0.974429,978,541812,0,0,0.345723,2828.851118
0.974429,988,547352,0,0,0.354259,2788.921737
0.974429,998,552892,0,0,0.354285,2816.943045
0.974429,1008,558432,0,0,0.354965,2839.716819
0.974429,1018,563972,0,0,0.354978,2867.784599
0.974429,1028,569512,0,0,0.355614,2890.771384
0.974429,1038,575052,0,0,0.358794,2893.025177
0.974429,1048,580592,0,0,0.358863,2920.331622
0.974429,1058,586132,0,0,0.363401,2911.381085
0.974429,1068,591672,0,0,0.363434,2938.634734
0.974429,1078,597212,0,0,0.364123,2960.537198
0.974429,1088,602752,0,0,0.364137,2987.883054
0.974429,1098,608292,0,0,0.364151,3015.236632
0.974429,1108,613832,0,0,0.364787,3037.388095
0.974429,1118,619372,0,0,0.366068,3054.074354
0.974429,1128,624912,0,0,0.372157,3030.97613
0.974429,1138,630452,0,0,0.372171,3057.736787
0.974429,1148,635992,0,0,0.372184,3084.495524
0.976525,1156,640424,0,0,0.454735,2542.138367
0.976525,1160,642640,0,0,0.454749,2550.855786
0.976525,1170,648180,0,0,0.457219,2558.948082
0.976525,1180,653720,0,0,0.459247,2569.425465
0.976525,1190,659260,0,0,0.45985,2587.802643
0.976525,1200,664800,0,0,0.459862,2609.477178
0.976525,1210,670340,0,0,0.460469,2627.75285
0.976525,1220,675880,0,0,0.46071,2648.086369
0.976525,1230,681420,0,0,0.464638,2647.222168
0.976525,1240,686960,0,0,0.465251,2665.22956
0.976525,1250,692500,0,0,0.465264,2686.649001
0.976525,1260,698040,0,0,0.465863,2704.659253
0.976525,1270,703580,0,0,0.467716,2715.324482
0.976525,1280,709120,0,0,0.470371,2721.256154
0.976525,1290,714660,0,0,0.470981,2738.963288
0.976525,1300,720200,0,0,0.470993,2760.124303
0.976525,1310,725740,0,0,0.474012,2763.645099
0.976525,1320,731280,0,0,0.474325,2782.899563
0.976525,1330,736820,0,0,0.475121,2799.283984
0.976525,1340,742360,0,0,0.475864,2815.928173
0.976525,1350,747900,0,0,0.476598,2832.57432
0.976525,1360,753440,0,0,0.47765,2847.2707
0.976525,1370,758980,0,0,0.478551,2862.807877
0.976525,1380,764520,0,0,0.479247,2879.518115
0.976525,1390,770060,0,0,0.479992,2895.882124
0.976525,1400,775600,0,0,0.480717,2912.313846
0.976525,1410,781140,0,0,0.481873,2926.080521
0.976525,1420,786680,0,0,0.482224,2944.689681
0.976525,1430,792220,0,0,0.482936,2961.052537
0.976525,1440,797760,0,0,0.487924,2951.277257
0.976525,1450,803300,0,0,0.488232,2969.901631
0.976525,1460,808840,0,0,0.578315,2524.57354
0.976525,1470,814380,0,0,0.578328,2541.810649
0.976525,1480,819920,0,0,0.578341,2559.045964
0.976525,1490,825460,0,0,0.582267,2558.965393
0.976525,1500,831000,0,0,0.584489,2566.344853
0.976525,1510,836540,0,0,0.585191,2580.356159
0.976525,1520,842080,0,0,0.585204,2597.385349
0.976525,1530,847620,0,0,0.585417,2613.5215
0.976525,1540,853160,0,0,0.586102,2627.527888
0.976525,1550,858700,0,0,0.586681,2641.980332
0.976525,1560,864240,0,0,0.587492,2655.353201
0.976525,1570,869780,0,0,0.587506,2672.313964
0.976525,1580,875320,0,0,0.58758,2688.994607
0.976525,1590,880860,0,0,0.588439,2702.064331
0.976525,1600,886400,0,0,0.58878,2717.48395
0.976525,1610,891940,0,0,0.589581,2730.750589
0.976525,1620,897480,0,0,0.589595,2747.64844
0.976525,1630,903020,0,0,0.589756,2763.855944
0.976525,1640,908560,0,0,0.590495,2777.332611
0.976525,1650,914100,0,0,0.590555,2793.983284
0.976525,1660,919640,0,0,0.591743,2805.269659
0.976525,1670,925180,0,0,0.591758,2822.101788
0.976525,1680,930720,0,0,0.59197,2837.982956
0.976525,1690,936260,0,0,0.592693,2851.393726
0.976525,1700,941800,0,0,0.592707,2868.195498
0.976525,1710,947340,0,0,0.593595,2880.751892
0.976525,1720,952880,0,0,0.595715,2887.285328
0.976525,1730,958420,0,0,0.595759,2903.856865
0.976525,1740,963960,0,0,0.705863,2465.066755
0.976525,1750,969500,0,0,0.705877,2479.186911
0.976525,1760,975040,0,0,0.70653,2491.049146
0.976525,1770,980580,0,0,0.707827,2500.610703
0.976525,1780,986120,0,0,0.707858,2514.627489
0.976525,1790,991660,0,0,0.708514,2526.415378
0.976525,1800,997200,0,0,0.708527,2540.482412
0.976525,1810,1002740,0,0,0.709261,2551.952175
0.976525,1820,1008280,0,0,0.710602,2561.208503
0.976525,1830,1013820,0,0,0.71078,2574.635794
0.976525,1840,1019360,0,0,0.712612,2582.048845
0.976525,1850,1024900,0,0,0.713362,2593.355537
0.976525,1860,1030440,0,0,0.714223,2604.228117
0.976525,1870,1035980,0,0,0.714246,2618.146316
0.976525,1880,1041520,0,0,0.716013,2625.650818
0.976525,1890,1047060,0,0,0.716684,2637.146018
0.976525,1900,1052600,0,0,0.716697,2651.050666
0.976525,1910,1058140,0,0,0.717332,2662.643006
0.976525,1920,1063680,0,0,0.717345,2676.535508
0.976525,1930,1069220,0,0,0.717542,2689.738273
0.976525,1940,1074760,0,0,0.71864,2699.543248
0.976525,1950,1080300,0,0,0.719057,2711.883937
0.976525,1960,1085840,0,0,0.720111,2721.803916
0.976525,1970,1091380,0,0,0.720124,2735.640855
0.976525,1980,1096920,0,0,0.720443,2748.309897
0.976525,1990,1102460,0,0,0.721219,2759.216228
0.976525,2000,1108000,0,0,0.721385,2772.44558
0.976525,2010,1113540,0,0,0.821297,2447.34731
0.976525,2020,1119080,0,0,0.821311,2459.481757
0.976525,2030,1124620,0,0,0.821325,2471.615077
0.976525,2040,1130160,0,0,0.825076,2472.499194
0.976525,2050,1135700,0,0,0.825893,2482.162674
0.976525,2060,1141240,0,0,0.826547,2492.295824
0.976525,2070,1146780,0,0,0.82656,2504.353894
0.976525,2080,1152320,0,0,0.826573,2516.413752
0.976525,2090,1157860,0,0,0.828034,2524.051903
0.976525,2100,1163400,0,0,0.828991,2533.200922
0.976525,2110,1168940,0,0,0.832592,2534.252989
0.976525,2120,1174480,0,0,0.833135,2544.605953
0.976525,2130,1180020,0,0,0.834069,2553.744052
0.976525,2140,1185560,0,0,0.835021,2562.808276
0.976525,2150,1191100,0,0,0.8359,2572.077056
0.976525,2160,1196640,0,0,0.837128,2580.25154
0.976525,2170,1202180,0,0,0.839199,2585.799608
0.976525,2180,1207720,0,0,0.840184,2594.669821
0.976525,2190,1213260,0,0,0.841107,2603.710397
0.976525,2200,1218800,0,0,0.841964,2612.937561
0.976525,2210,1224340,0,0,0.843382,2620.403251
0.976525,2220,1229880,0,0,0.849026,2614.761023
0.976525,2230,1235420,0,0,0.84907,2626.402045
0.976525,2240,1240960,0,0,0.849707,2636.202439
0.976525,2250,1246500,0,0,0.850347,2645.979253
0.976525,2260,1252040,0,0,0.851616,2653.779265
0.976525,2270,1257580,0,0,0.852197,2663.704304
0.976525,2280,1263120,0,0,0.855444,2665.281989
0.976525,2290,1268660,0,0,0.944994,2423.295268
0.976525,2300,1274200,0,0,0.945007,2433.844184
0.976525,2310,1279740,0,0,0.945644,2442.780605
0.976525,2320,1285280,0,0,0.945657,2453.321393
0.976525,2330,1290820,0,0,0.946858,2460.770437
0.976525,2340,1296360,0,0,0.950945,2460.71101
0.976525,2350,1301900,0,0,0.954739,2461.406055
0.976525,2360,1307440,0,0,0.956133,2468.274913
0.976525,2370,1312980,0,0,0.957381,2475.502224
0.976525,2380,1318520,0,0,0.95861,2482.762584
0.976525,2390,1324060,0,0,0.959842,2489.99385
0.976525,2400,1329600,0,0,0.961074,2497.205955
0.976525,2410,1335140,0,0,0.962661,2503.478508
0.976525,2420,1340680,0,0,0.963887,2510.667185
0.976525,2430,1346220,0,0,0.965115,2517.834479
0.976525,2440,1351760,0,0,0.966347,2524.973591
0.976525,2450,1357300,0,0,0.967571,2532.113246
0.976525,2460,1362840,0,0,0.969854,2536.46457
0.976525,2470,1368380,0,0,0.970772,2544.366053
0.976525,2480,1373920,0,0,0.973239,2548.192939
0.976525,2490,1379460,0,0,0.974971,2553.922595
0.976525,2500,1385000,0,0,0.976237,2560.853409
0.976525,2510,1390540,0,0,0.97751,2567.749358
0.976525,2520,1396080,0,0,0.978349,2575.767402
0.976525,2530,1401620,0,0,0.979267,2583.564737
0.976525,2540,1407160,0,0,0.980194,2591.323516
0.976525,2550,1412700,0,0,0.981122,2599.06637
0.976525,2560,1418240,0,0,0.982425,2605.795683
0.976525,2570,1423780,0,0,0.985843,2606.906118
0.976525,2580,1429320,0,0,0.99215,2600.41369
0.976525,2590,1434860,0,0,0.99308,2608.047951
0.976525,2600,1440400,0,0,0.994002,2615.689256
0.976525,2610,1445940,0,0,0.995282,2622.371897
0.976525,2620,1451480,0,0,0.997223,2627.295635
0.976525,2623,1453142,0,0,0.99786,2628.626005
0.976525,2628,1455912,0,0,0.998622,2631.626538
0.976525,2650,1468100,0,0,1.000646,2648.290165
0.976525,2660,1473640,0,0,1.001564,2655.847452
0.972336,2670,1479180,0,0,1.100459,2426.259571
0.972336,2678,1483612,0,0,1.100472,2433.50132
0.972336,2688,1489152,0,0,1.101077,2441.245985
0.972336,2698,1494692,0,0,1.108768,2433.330393
0.972336,2708,1500232,0,0,1.108833,2442.208144
0.972336,2718,1505772,0,0,1.109457,2449.848105
0.972336,2728,1511312,0,0,1.109468,2458.835107
0.972336,2738,1516852,0,0,1.110073,2466.505316
0.972336,2748,1522392,0,0,1.119524,2454.614635
0.972336,2758,1527932,0,0,1.119773,2462.998344
0.972336,2768,1533472,0,0,1.120589,2470.129509
0.972336,2778,1539012,0,0,1.120816,2478.551358
0.972336,2788,1544552,0,0,1.121443,2486.082061
0.972336,2798,1550092,0,0,1.121458,2494.967316
0.972336,2808,1555632,0,0,1.121471,2503.855005
0.972336,2818,1561172,0,0,1.127118,2500.181634
0.972336,2828,1566712,0,0,1.128042,2506.998362
0.972336,2838,1572252,0,0,1.128643,2514.525061
0.972336,2848,1577792,0,0,1.128655,2523.357011
0.972336,2858,1583332,0,0,1.129333,2530.696746
0.972336,2868,1588872,0,0,1.130254,2537.483728
0.972336,2878,1594412,0,0,1.133852,2538.249597
0.972336,2888,1599952,0,0,1.134462,2545.699276
0.972336,2898,1605492,0,0,1.134474,2554.487182
0.972336,2908,1611032,0,0,1.135329,2561.37206
0.972336,2918,1616572,0,0,1.136248,2568.102155
0.972336,2928,1622112,0,0,1.137168,2574.818138
0.972336,2938,1627652,0,0,1.1421,2572.453498
0.972336,2948,1633192,0,0,1.143867,2577.221592
0.972336,2958,1638732,0,0,1.145488,2582.306017
0.972336,2968,1644272,0,0,1.146756,2588.170068
0.972336,2978,1649812,0,0,1.147844,2594.429036
0.972336,2988,1655352,0,0,1.15397,2589.321002
0.972336,2998,1660892,0,0,1.154167,2597.544518
0.972336,3008,1666432,0,0,1.154208,2606.11618
0.972336,3018,1671972,0,0,1.155322,2612.258039
0.972336,3028,1677512,0,0,1.156076,2619.204529
0.972336,3038,1683052,0,0,1.158013,2623.459083
0.972336,3048,1688592,0,0,1.158284,2631.479097
0.972336,3060,1695240,0,0,1.268343,2412.596646
0.972336,3070,1700780,0,0,1.268986,2419.253545
0.972336,3080,1706320,0,0,1.270019,2425.160465
0.972336,3090,1711860,0,0,1.271119,2430.928288
0.972336,3100,1717400,0,0,1.280103,2421.680642
0.972336,3110,1722940,0,0,1.2812,2427.411478
0.972336,3120,1728480,0,0,1.282613,2432.534588
0.972336,3130,1734020,0,0,1.283656,2438.347287
0.972336,3140,1739560,0,0,1.285089,2443.410051
0.972336,3150,1745100,0,0,1.285729,2449.971183
0.972336,3160,1750640,0,0,1.285742,2457.724259
0.972336,3170,1756180,0,0,1.286617,2463.825598
0.972336,3180,1761720,0,0,1.287436,2470.026136
0.972336,3190,1767260,0,0,1.288851,2475.072257
0.972336,3200,1772800,0,0,1.293187,2474.507422
0.972336,3210,1778340,0,0,1.294284,2480.13599
0.972336,3220,1783880,0,0,1.295707,2485.130221
0.972336,3230,1789420,0,0,1.305547,2474.058768
0.972336,3240,1794960,0,0,1.306534,2479.844423
0.972336,3250,1800500,0,0,1.307655,2485.364388
0.972336,3260,1806040,0,0,1.30876,2490.906654
0.972336,3270,1811580,0,0,1.310494,2495.242355
0.972336,3280,1817120,0,0,1.31131,2501.316287
0.972336,3290,1822660,0,0,1.312418,2506.824225
0.972336,3300,1828200,0,0,1.313525,2512.323783
0.972336,3310,1833740,0,0,1.315099,2516.92169
0.972336,3320,1839280,0,0,1.316253,2522.311999
0.972336,3330,1844820,0,0,1.31731,2527.878601
0.972336,3340,1850360,0,0,1.318102,2533.945847
0.972336,3350,1855900,0,0,1.318952,2539.894691
0.972336,3360,1861440,0,0,1.32235,2540.931328
0.972336,3370,1866980,0,0,1.323604,2546.079448
0.972336,3380,1872520,0,0,1.323973,2552.922267
0.972336,3390,1878060,0,0,1.324844,2558.792053
0.972336,3400,1883600,0,0,1.32568,2564.721006
0.972336,3410,1889140,0,0,1.326456,2570.759382
0.972336,3420,1894680,0,0,1.4235,2402.528472
0.972336,3430,1900220,0,0,1.423513,2409.531213
0.972336,3440,1905760,0,0,1.423527,2416.533825
0.972336,3450,1911300,0,0,1.426764,2418.059309
0.972336,3460,1916840,0,0,1.428698,2421.784919
0.972336,3470,1922380,0,0,1.429375,2427.634569
0.972336,3480,1927920,0,0,1.429389,2434.607487
0.972336,3490,1933460,0,0,1.429401,2441.581494
0.972336,3500,1939000,0,0,1.430037,2447.4899
0.972336,3510,1944540,0,0,1.430356,2453.93491
0.972336,3520,1950080,0,0,1.431449,2459.046442
0.972336,3530,1955620,0,0,1.432195,2464.747845
0.972336,3540,1961160,0,0,1.432816,2470.65995
0.972336,3550,1966700,0,0,1.43361,2476.266274
0.972336,3560,1972240,0,0,1.435491,2479.987125
0.972336,3570,1977780,0,0,1.436652,2484.944257
0.972336,3580,1983320,0,0,1.441819,2482.974302
0.972336,3590,1988860,0,0,1.441854,2489.849874
0.972336,3600,1994400,0,0,1.442544,2495.590326
0.972336,3610,1999940,0,0,1.442558,2502.498946
0.972336,3620,2005480,0,0,1.443195,2508.324193
0.972336,3630,2011020,0,0,1.443207,2515.231243
0.972336,3640,2016560,0,0,1.443876,2520.991642
0.972336,3650,2022100,0,0,1.44476,2526.370598
0.972336,3660,2027640,0,0,1.445403,2532.166014
0.972336,3670,2033180,0,0,1.446454,2537.239261
0.972336,3680,2038720,0,0,1.446828,2543.495765
0.972336,3690,2044260,0,0,1.450465,2544.011393
0.972336,3703,2051462,0,0,1.545498,2395.991987
0.972336,3708,2054232,0,0,1.546323,2397.946888
0.972336,3717,2059218,0,0,1.546336,2403.746763
0.972336,3727,2064758,0,0,1.549641,2405.0726
0.972336,3737,2070298,0,0,1.550752,2409.798718
0.972336,3747,2075838,0,0,1.55078,2416.20374
0.972336,3757,2081378,0,0,1.551868,2420.953388
0.972336,3767,2086918,0,0,1.553041,2425.563438
0.972336,3777,2092458,0,0,1.553631,2431.079835
0.972336,3787,2097998,0,0,1.554526,2436.111843
0.972336,3797,2103538,0,0,1.556241,2439.853038
0.972336,3807,2109078,0,0,1.557201,2444.771242
0.972336,3817,2114618,0,0,1.557214,2451.173131
0.972336,3827,2120158,0,0,1.560315,2452.709662
0.972336,3837,2125698,0,0,1.561368,2457.460399
0.972336,3847,2131238,0,0,1.56138,2463.845475
0.972336,3857,2136778,0,0,1.562618,2468.292814
0.972336,3867,2142318,0,0,1.562631,2474.67194
0.972336,3877,2147858,0,0,1.563213,2480.147706
0.972336,3887,2153398,0,0,1.56417,2485.023434
0.972336,3897,2158938,0,0,1.567965,2485.386684
0.972336,3907,2164478,0,0,1.569352,2489.562333
0.972336,3917,2170018,0,0,1.569365,2495.914672
0.972336,3927,2175558,0,0,1.569959,2501.339706
0.972336,3937,2181098,0,0,1.570714,2506.502656
0.972336,3947,2186638,0,0,1.57124,2512.028799
0.972336,3957,2192178,0,0,1.572657,2516.124195
0.972336,3967,2197718,0,0,1.572923,2522.056158
0.972336,3977,2203258,0,0,1.573547,2527.411184
0.972336,3987,2208798,0,0,1.574296,2532.560206
0.972336,3997,2214338,0,0,1.574859,2538.00476
0.972336,4007,2219878,0,0,1.575994,2542.522346
0.972336,4017,2225418,0,0,1.576452,2548.126262
0.972336,4027,2230958,0,0,1.577996,2551.97057
0.972336,4037,2236498,0,0,1.578748,2557.088789
0.972336,4047,2242038,0,0,1.579623,2562.003358
0.972336,4057,2247578,0,0,1.580719,2566.553584
0.972336,4067,2253118,0,0,1.581126,2572.217562
0.972336,4077,2258658,0,0,1.581669,2577.656354
0.972336,4087,2264198,0,0,1.694074,2412.527215
0.972336,4097,2269738,0,0,1.694087,2418.412445
0.972336,4107,2275278,0,0,1.694667,2423.484483
0.972336,4117,2280818,0,0,1.707294,2411.418994
0.972336,4127,2286358,0,0,1.726839,2389.916479
0.972336,4137,2291898,0,0,1.727494,2394.798144
0.972336,4147,2297438,0,0,1.727507,2400.568654
0.972336,4157,2302978,0,0,1.728152,2405.459986
0.972336,4167,2308518,0,0,1.728164,2411.228884
0.972336,4177,2314058,0,0,1.728177,2416.997364
0.972336,4187,2319598,0,0,1.733086,2415.921172
0.972336,4197,2325138,0,0,1.733698,2420.836999
0.972336,4207,2330678,0,0,1.734894,2424.931628
0.972336,4217,2336218,0,0,1.735221,2430.237786
0.972336,4227,2341758,0,0,1.73597,2434.94955
0.972336,4237,2347298,0,0,1.736742,2439.624762
0.972336,4247,2352838,0,0,1.73965,2441.295313
0.972336,4257,2358378,0,0,1.741142,2444.946669
0.972336,4267,2363918,0,0,1.741417,2450.302828
0.972336,4277,2369458,0,0,1.742151,2455.011716
0.972336,4287,2374998,0,0,1.743267,2459.176042
0.972336,4297,2380538,0,0,1.744004,2463.870143
0.972336,4307,2386078,0,0,1.745098,2468.056748
0.972336,4317,2391618,0,0,1.745481,2473.243745
0.972336,4327,2397158,0,0,1.746177,2477.984823
0.972336,4337,2402698,0,0,1.74696,2482.598788
0.972336,4347,2408238,0,0,1.747985,2486.863947
0.972336,4357,2413778,0,0,1.74916,2490.909849
0.972336,4367,2419318,0,0,1.749448,2496.215862
0.972336,4377,2424858,0,0,1.750186,2500.877098
0.972336,4387,2430398,0,0,1.750968,2505.470948
0.972336,4397,2435938,0,0,1.751721,2510.102374
0.972336,4407,2441478,0,0,1.752848,2514.194172
0.972336,4417,2447018,0,0,1.758337,2512.032647
0.972336,4427,2452558,0,0,1.758512,2517.469286
0.972336,4437,2458098,0,0,1.759331,2521.980701
0.972336,4447,2463638,0,0,1.759993,2526.714828
0.972336,4457,2469178,0,0,1.844749,2416.047191
0.972336,4467,2474718,0,0,1.844762,2421.450771
0.972336,4477,2480258,0,0,1.844774,2426.854901
0.972336,4487,2485798,0,0,1.845396,2431.456705
0.972336,4497,2491338,0,0,1.850708,2429.880879
0.972336,4507,2496878,0,0,1.851421,2434.34622
0.972336,4518,2502972,0,0,1.851435,2440.269061
0.972336,4528,2508512,0,0,1.851447,2445.654215
0.972336,4538,2514052,0,0,1.852055,2450.251111
0.972336,4548,2519592,0,0,1.85281,2454.650089
0.972336,4558,2525132,0,0,1.85979,2450.813911
0.972336,4568,2530672,0,0,1.860344,2455.459624
0.972336,4578,2536212,0,0,1.860894,2460.1073
0.972336,4588,2541752,0,0,1.870874,2452.329861
0.972336,4598,2547292,0,0,1.87134,2457.062806
0.972336,4608,2552832,0,0,1.873,2460.224675
