marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza
1788744516.234130,192.168.18.8,192.168.18.22,40328,5900,6,0.029479,1,0,60,0,33.922697,128,0,2035.361808,0.000000,0.029479,0.029479,0.000000,0.000000,1,1,10,628,11,104454,0,ninguno,0,,0.000000,0.634000,0,0.000000
1788744516.235092,192.168.18.8,192.168.18.22,40328,5900,6,0.029480,1,0,60,0,33.920776,128,0,2035.246583,0.000000,0.029480,0.029480,0.000000,0.000000,1,1,11,688,11,104454,0,ninguno,0,,0.000000,0.632100,0,0.000000
1788744516.236062,192.168.18.8,192.168.18.22,40328,5900,6,0.030509,1,0,60,0,32.776962,128,0,1966.617747,0.000000,0.030509,0.030509,0.000000,0.000000,1,1,12,748,11,104454,0,ninguno,0,,0.000000,0.622700,0,0.000000
1788744516.237031,192.168.18.8,192.168.18.22,40328,5900,6,0.030511,1,0,60,0,32.774913,128,0,1966.494807,0.000000,0.030511,0.030511,0.000000,0.000000,1,1,13,808,11,104454,0,ninguno,0,,0.000000,0.635400,0,0.000000
1788744516.238015,192.168.18.8,192.168.18.22,40328,5900,6,0.030977,1,0,60,0,32.282005,128,0,1936.920271,0.000000,0.030977,0.030977,0.000000,0.000000,1,1,14,868,11,104454,0,ninguno,0,,0.000000,0.655800,0,0.000000
1788744516.257643,192.168.18.8,192.168.18.22,40328,5900,6,0.033844,1,0,93,0,29.546924,128,0,2747.863900,0.000000,0.033844,0.033844,0.000000,0.000000,1,1,15,961,11,104454,0,ninguno,0,,0.000000,1.261700,0,0.000000
1788744516.258921,192.168.18.22,192.168.18.8,5900,40328,6,0.065673,1,0,80,0,15.226987,64,0,1218.158953,0.000000,0.065673,0.065673,0.000000,0.000000,1,1,15,961,12,104534,0,ninguno,0,,0.000000,0.802000,0,0.000000
1788744516.259858,192.168.18.22,192.168.18.8,5900,40328,6,0.065756,1,0,14654,0,15.207719,64,0,222853.908492,0.000000,0.065756,0.065756,0.000000,0.000000,1,1,15,961,13,119188,0,ninguno,0,,0.000000,0.592800,0,0.000000
1788744516.262528,192.168.18.22,192.168.18.8,5900,40328,6,0.065775,1,0,1860,0,15.203254,64,0,28278.051631,0.000000,0.065775,0.065775,0.000000,0.000000,1,1,15,961,14,121048,0,ninguno,0,,0.000000,2.333800,0,0.000000
1788744516.263716,192.168.18.22,192.168.18.8,5900,40328,6,0.065843,1,0,14654,0,15.187674,64,0,222560.175315,0.000000,0.065843,0.065843,0.000000,0.000000,1,1,15,961,15,135702,0,ninguno,0,,0.000000,0.672800,0,0.000000
