marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza
1788743583.223134,192.168.18.8,192.168.18.22,40328,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,0,0,0,ninguno,0,,0.000000,1.235400,0,0.000000
1788743583.226428,192.168.18.22,192.168.18.8,5900,40328,6,0.001000,1,0,11734,0,1000.000000,64,0,11734000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,1,11734,0,ninguno,0,,0.000000,0.901200,0,0.000000
1788743583.227200,192.168.18.22,192.168.18.8,5900,40328,6,0.001000,1,0,5894,0,1000.000000,64,0,5894000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,2,17628,0,ninguno,0,,0.000000,0.465400,0,0.000000
1788743583.229037,192.168.18.8,192.168.18.22,40328,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,2,120,2,17628,0,ninguno,0,,0.000000,1.481600,0,0.000000
1788743583.229319,192.168.18.8,192.168.18.22,40328,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,180,2,17628,0,ninguno,0,,0.000000,0.201700,0,0.000000
1788743583.231064,192.168.18.22,192.168.18.8,5900,40328,6,0.001000,1,0,11734,0,1000.000000,64,0,11734000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,3,180,3,29362,0,ninguno,0,,0.000000,0.806200,0,0.000000
1788743583.232107,192.168.18.8,192.168.18.22,40328,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,4,240,3,29362,0,ninguno,0,,0.000000,0.707100,0,0.000000
1788743583.233047,192.168.18.22,192.168.18.8,5900,40328,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,4,240,4,44016,0,ninguno,0,,0.000000,0.606700,0,0.000000
1788743583.234015,192.168.18.8,192.168.18.22,40328,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,5,300,4,44016,0,ninguno,0,,0.000000,0.644200,0,0.000000
1788743583.235411,192.168.18.22,192.168.18.8,5900,40328,6,0.001000,1,0,14654,0,1000.000000,64,0,14654000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,5,300,5,58670,0,ninguno,0,,0.000000,0.806500,0,0.000000
1788743583.236534,192.168.18.8,192.168.18.22,40328,5900,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,360,5,58670,0,ninguno,0,,0.000000,0.739400,0,0.000000
1788743583.237464,192.168.18.22,192.168.18.8,5900,40328,6,0.001000,1,0,11734,0,1000.000000,64,0,11734000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,6,360,6,70404,0,ninguno,0,,0.000000,0.586100,0,0.000000
1788743583.238451,192.168.18.8,192.168.18.22,40328,5900,6,0.001123,1,0,60,0,890.321376,128,0,53419.282530,0.000000,0.001123,0.001123,0.000000,0.000000,1,1,7,420,6,70404,0,ninguno,0,,0.000000,0.651100,0,0.000000
1788743583.239414,192.168.18.22,192.168.18.8,5900,40328,6,0.001133,1,0,14654,0,882.825510,64,0,12936925.029678,0.000000,0.001133,0.001133,0.000000,0.000000,1,1,7,420,7,85058,0,ninguno,0,,0.000000,0.597600,0,0.000000
1788743583.240399,192.168.18.8,192.168.18.22,40328,5900,6,0.001134,1,0,60,0,881.526692,128,0,52891.601513,0.000000,0.001134,0.001134,0.000000,0.000000,1,1,8,480,7,85058,0,ninguno,0,,0.000000,0.650700,0,0.000000
1788743583.241380,192.168.18.22,192.168.18.8,5900,40328,6,0.001144,1,0,14654,0,874.359808,64,0,12812868.629560,0.000000,0.001144,0.001144,0.000000,0.000000,1,1,8,480,8,99712,0,ninguno,0,,0.000000,0.644500,0,0.000000
1788743583.242380,192.168.18.22,192.168.18.8,5900,40328,6,0.001145,1,0,2974,0,873.085762,64,0,2596557.055787,0.000000,0.001145,0.001145,0.000000,0.000000,1,1,8,480,9,102686,0,ninguno,0,,0.000000,0.668500,0,0.000000
1788743583.243436,192.168.18.8,192.168.18.22,40328,5900,6,0.001563,1,0,60,0,639.863310,128,0,38391.798627,0.000000,0.001563,0.001563,0.000000,0.000000,1,1,9,540,9,102686,0,ninguno,0,,0.000000,0.623000,0,0.000000
1788743583.244922,192.168.18.22,192.168.18.8,5900,40328,6,0.001571,1,0,6018,0,636.561542,64,0,3830827.359539,0.000000,0.001571,0.001571,0.000000,0.000000,1,1,9,540,10,108704,0,ninguno,0,,0.000000,1.132600,0,0.000000
1788743583.246005,192.168.18.8,192.168.18.22,40328,5900,6,0.001573,1,0,60,0,635.885992,128,0,38153.159491,0.000000,0.001573,0.001573,0.000000,0.000000,1,1,10,600,10,108704,0,ninguno,0,,0.000000,0.699100,0,0.000000
1788743583.247003,192.168.18.8,192.168.18.22,40328,5900,6,0.001988,1,0,60,0,503.095118,128,0,30185.707089,0.000000,0.001988,0.001988,0.000000,0.000000,1,1,11,660,10,108704,0,ninguno,0,,0.000000,0.630800,0,0.000000
1788743583.248212,192.168.18.8,192.168.18.22,40328,5900,6,0.001989,1,0,60,0,502.673058,128,0,30160.383509,0.000000,0.001989,0.001989,0.000000,0.000000,1,1,12,720,10,108704,0,ninguno,0,,0.000000,0.880700,0,0.000000
1788743583.249651,192.168.18.8,192.168.18.22,40328,5900,6,0.001993,1,0,60,0,501.831060,128,0,30109.863604,0.000000,0.001993,0.001993,0.000000,0.000000,1,1,13,780,10,108704,0,ninguno,0,,0.000000,0.936200,0,0.000000
1788743583.250823,192.168.18.8,192.168.18.22,40328,5900,6,0.002535,1,0,60,0,394.535227,128,0,23672.113630,0.000000,0.002535,0.002535,0.000000,0.000000,1,1,14,840,10,108704,0,ninguno,0,,0.000000,0.631600,0,0.000000
1788743583.251787,192.168.18.8,192.168.18.22,40328,5900,6,0.002536,1,0,60,0,394.312682,128,0,23658.760929,0.000000,0.002536,0.002536,0.000000,0.000000,1,1,15,900,10,108704,0,ninguno,0,,0.000000,0.617400,0,0.000000
1788743583.272202,192.168.18.8,192.168.18.22,40328,5900,6,0.004761,1,0,60,0,210.030245,128,0,12601.814722,0.000000,0.004761,0.004761,0.000000,0.000000,1,1,16,960,10,108704,0,ninguno,0,,0.000000,0.868900,0,0.000000
1788743583.273226,192.168.18.8,192.168.18.22,40328,5900,6,0.004765,1,0,60,0,209.883106,128,0,12592.986389,0.000000,0.004765,0.004765,0.000000,0.000000,1,1,17,1020,10,108704,0,ninguno,0,,0.000000,0.620200,0,0.000000
1788743583.274212,192.168.18.8,192.168.18.22,40328,5900,6,0.004766,1,0,60,0,209.809614,128,0,12588.576860,0.000000,0.004766,0.004766,0.000000,0.000000,1,1,18,1080,10,108704,0,ninguno,0,,0.000000,0.650000,0,0.000000
1788743583.275158,192.168.18.8,192.168.18.22,40328,5900,6,0.004768,1,0,60,0,209.736174,128,0,12584.170417,0.000000,0.004768,0.004768,0.000000,0.000000,1,1,19,1140,10,108704,0,ninguno,0,,0.000000,0.611300,0,0.000000
1788743583.276519,192.168.18.8,192.168.18.22,40328,5900,6,0.004770,1,0,60,0,209.652304,128,0,12579.138259,0.000000,0.004770,0.004770,0.000000,0.000000,1,1,20,1200,10,108704,0,ninguno,0,,0.000000,1.029600,0,0.000000
1788743583.277650,192.168.18.8,192.168.18.22,40328,5900,6,0.004771,1,0,60,0,209.589446,128,0,12575.366780,0.000000,0.004771,0.004771,0.000000,0.000000,1,1,21,1260,10,108704,0,ninguno,0,,0.000000,0.752400,0,0.000000
1788743583.278674,192.168.18.8,192.168.18.22,40328,5900,6,0.004773,1,0,60,0,209.516160,128,0,12570.969579,0.000000,0.004773,0.004773,0.000000,0.000000,1,1,22,1320,10,108704,0,ninguno,0,,0.000000,0.616600,0,0.000000
1788743583.279642,192.168.18.8,192.168.18.22,40328,5900,6,0.004774,1,0,60,0,209.463843,128,0,12567.830603,0.000000,0.004774,0.004774,0.000000,0.000000,1,1,23,1380,10,108704,0,ninguno,0,,0.000000,0.633900,0,0.000000
1788743583.280634,192.168.18.8,192.168.18.22,40328,5900,6,0.004776,1,0,60,0,209.401098,128,0,12564.065901,0.000000,0.004776,0.004776,0.000000,0.000000,1,1,24,1440,10,108704,0,ninguno,0,,0.000000,0.637900,0,0.000000
1788743583.281569,192.168.18.8,192.168.18.22,40328,5900,6,0.004777,1,0,60,0,209.338391,128,0,12560.303454,0.000000,0.004777,0.004777,0.000000,0.000000,1,1,25,1500,10,108704,0,ninguno,0,,0.000000,0.608800,0,0.000000
1788743583.282559,192.168.18.8,192.168.18.22,40328,5900,6,0.004778,1,0,60,0,209.275721,128,0,12556.543259,0.000000,0.004778,0.004778,0.000000,0.000000,1,1,26,1560,10,108704,0,ninguno,0,,0.000000,0.643300,0,0.000000
1788743583.283602,192.168.18.8,192.168.18.22,40328,5900,6,0.004780,1,0,60,0,209.213089,128,0,12552.785315,0.000000,0.004780,0.004780,0.000000,0.000000,1,1,27,1620,10,108704,0,ninguno,0,,0.000000,0.616400,0,0.000000
1788743583.284604,192.168.18.8,192.168.18.22,40328,5900,6,0.006577,1,0,93,0,152.050172,128,0,14140.666014,0.000000,0.006577,0.006577,0.000000,0.000000,1,1,28,1713,10,108704,0,ninguno,0,,0.000000,0.633900,0,0.000000
1788743583.285616,192.168.18.22,192.168.18.8,5900,40328,6,0.034602,1,0,80,0,28.899726,64,0,2311.978117,0.000000,0.034602,0.034602,0.000000,0.000000,1,1,28,1713,11,108784,0,ninguno,0,,0.000000,0.685200,0,0.000000
1788743583.286629,192.168.18.22,192.168.18.8,5900,40328,6,0.034694,1,0,14654,0,28.823068,64,0,422373.235220,0.000000,0.034694,0.034694,0.000000,0.000000,1,1,28,1713,12,123438,0,ninguno,0,,0.000000,0.663400,0,0.000000
1788743583.287590,192.168.18.22,192.168.18.8,5900,40328,6,0.034713,1,0,1860,0,28.807824,64,0,53582.553367,0.000000,0.034713,0.034713,0.000000,0.000000,1,1,28,1713,13,125298,0,ninguno,0,,0.000000,0.583300,0,0.000000
1788743583.288687,192.168.18.22,192.168.18.8,5900,40328,6,0.034788,1,0,14654,0,28.745633,64,0,421238.500291,0.000000,0.034788,0.034788,0.000000,0.000000,1,1,28,1713,14,139952,0,ninguno,0,,0.000000,0.733700,0,0.000000
1788743583.289613,192.168.18.22,192.168.18.8,5900,40328,6,0.034808,1,0,1860,0,28.729290,64,0,53436.479855,0.000000,0.034808,0.034808,0.000000,0.000000,1,1,28,1713,15,141812,0,ninguno,0,,0.000000,0.580700,0,0.000000
1788743583.290572,192.168.18.22,192.168.18.8,5900,40328,6,0.034886,1,0,14654,0,28.664694,64,0,420052.423857,0.000000,0.034886,0.034886,0.000000,0.000000,1,1,28,1713,16,156466,0,ninguno,0,,0.000000,0.598500,0,0.000000
1788743583.291506,192.168.18.22,192.168.18.8,5900,40328,6,0.034952,1,0,14654,0,28.610337,64,0,419255.876945,0.000000,0.034952,0.034952,0.000000,0.000000,1,1,28,1713,17,171120,0,ninguno,0,,0.000000,0.600800,0,0.000000
1788743583.293394,192.168.18.22,192.168.18.8,5900,40328,6,0.035020,1,0,14654,0,28.555408,64,0,418450.949504,0.000000,0.035020,0.035020,0.000000,0.000000,1,1,28,1713,18,185774,0,ninguno,0,,0.000000,0.675200,0,0.000000
1788743583.294398,192.168.18.22,192.168.18.8,5900,40328,6,0.035083,1,0,14654,0,28.503982,64,0,417697.357871,0.000000,0.035083,0.035083,0.000000,0.000000,1,1,28,1713,19,200428,0,ninguno,0,,0.000000,0.633200,0,0.000000
1788743583.295368,192.168.18.22,192.168.18.8,5900,40328,6,0.035148,1,0,14654,0,28.450812,64,0,416918.193335,0.000000,0.035148,0.035148,0.000000,0.000000,1,1,28,1713,20,215082,0,ninguno,0,,0.000000,0.641200,0,0.000000
1788743583.296324,192.168.18.22,192.168.18.8,5900,40328,6,0.035192,1,0,9084,0,28.415731,64,0,258128.501988,0.000000,0.035192,0.035192,0.000000,0.000000,1,1,28,1713,21,224166,0,ninguno,0,,0.000000,0.602100,0,0.000000
1788743583.297412,192.168.18.8,192.168.18.22,40328,5900,6,0.035615,1,0,60,0,28.078083,128,0,1684.684965,0.000000,0.035615,0.035615,0.000000,0.000000,1,1,29,1773,21,224166,0,ninguno,0,,0.000000,0.714200,0,0.000000
1788743583.316153,192.168.18.8,192.168.18.22,40328,5900,6,0.036425,1,0,60,0,27.453946,128,0,1647.236739,0.000000,0.036425,0.036425,0.000000,0.000000,1,1,30,1833,21,224166,0,ninguno,0,,0.000000,0.788700,0,0.000000
1788743583.317297,192.168.18.22,192.168.18.8,5900,40328,6,0.036428,1,0,14654,0,27.451610,64,0,402275.889076,0.000000,0.036428,0.036428,0.000000,0.000000,1,1,30,1833,22,238820,0,ninguno,0,,0.000000,0.749000,0,0.000000
